CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2021-31895,CVE-2021-31895,"A vulnerability has been identified in RUGGEDCOM ROS M2100 (All versions < V4.3.7), RUGGEDCOM ROS M2200 (All versions < V4.3.7), RUGGEDCOM ROS M969 (All versions < V4.3.7), RUGGEDCOM ROS RMC (All versions < V4.3.7), RUGGEDCOM ROS RMC20 (All versions < V4.3.7), RUGGEDCOM ROS RMC30 (All versions < V4.3.7), RUGGEDCOM ROS RMC40 (All versions < V4.3.7), RUGGEDCOM ROS RMC41 (All versions < V4.3.7), RUGGEDCOM ROS RMC8388 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RMC8388 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RP110 (All versions < V4.3.7), RUGGEDCOM ROS RS400 (All versions < V4.3.7), RUGGEDCOM ROS RS401 (All versions < V4.3.7), RUGGEDCOM ROS RS416 (All versions < V4.3.7), RUGGEDCOM ROS RS416v2 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RS416v2 V5.X (All versions < 5.5.4), RUGGEDCOM ROS RS8000 (All versions < V4.3.7), RUGGEDCOM ROS RS8000A (All versions < V4.3.7), RUGGEDCOM ROS RS8000H (All versions < V4.3.7), RUGGEDCOM ROS RS8000T (All versions < V4.3.7), RUGGEDCOM ROS RS900 (32M) V4.X (All versions < V4.3.7), RUGGEDCOM ROS RS900 (32M) V5.X (All versions < V5.5.4), RUGGEDCOM ROS RS900G (All versions < V4.3.7), RUGGEDCOM ROS RS900G (32M) V4.X (All versions < V4.3.7), RUGGEDCOM ROS RS900G (32M) V5.X (All versions < V5.5.4), RUGGEDCOM ROS RS900GP (All versions < V4.3.7), RUGGEDCOM ROS RS900L (All versions < V4.3.7), RUGGEDCOM ROS RS900W (All versions < V4.3.7), RUGGEDCOM ROS RS910 (All versions < V4.3.7), RUGGEDCOM ROS RS910L (All versions < V4.3.7), RUGGEDCOM ROS RS910W (All versions < V4.3.7), RUGGEDCOM ROS RS920L (All versions < V4.3.7), RUGGEDCOM ROS RS920W (All versions < V4.3.7), RUGGEDCOM ROS RS930L (All versions < V4.3.7), RUGGEDCOM ROS RS930W (All versions < V4.3.7), RUGGEDCOM ROS RS940G (All versions < V4.3.7), RUGGEDCOM ROS RS969 (All versions < V4.3.7), RUGGEDCOM ROS RSG2100 (32M) V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2100 (32M) V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2100 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2100P (All versions < V4.3.7), RUGGEDCOM ROS RSG2100P (32M) V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2100P (32M) V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2200 (All versions < V4.3.7), RUGGEDCOM ROS RSG2288 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2288 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2300 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2300 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2300P V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2300P V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2488 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2488 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG900 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG900 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG900C (All versions < V5.5.4), RUGGEDCOM ROS RSG900G V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG900G V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG900R (All versions < V5.5.4), RUGGEDCOM ROS RSG920P V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG920P V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSL910 (All versions < V5.5.4), RUGGEDCOM ROS RST2228 (All versions < V5.5.4), RUGGEDCOM ROS RST916C (All versions < V5.5.4), RUGGEDCOM ROS RST916P (All versions < V5.5.4), RUGGEDCOM ROS i800 (All versions < V4.3.7), RUGGEDCOM ROS i801 (All versions < V4.3.7), RUGGEDCOM ROS i802 (All versions < V4.3.7), RUGGEDCOM ROS i803 (All versions < V4.3.7). The DHCP client in affected devices fails to properly sanitize incoming DHCP packets. This could allow an unauthenticated remote attacker to cause memory to be overwritten, potentially allowing remote code execution.",siemens,"ruggedcom_ros_m2100, ruggedcom_rst916c, ruggedcom_ros_rs900l, ruggedcom_ros_rmc41, ruggedcom_rsg2300, ruggedcom_rs900w, ruggedcom_rs8000h, ruggedcom_rsl910, ruggedcom_rmc20, ruggedcom_ros_rs8000h, ruggedcom_rs401, ruggedcom_ros_rs910w, ruggedcom_ros_rst916c, ruggedcom_rmc30, ruggedcom_ros_rsg2200, ruggedcom_rmc41, ruggedcom_ros_rsg2100p, ruggedcom_ros_rs416v2, ruggedcom_ros_rsg900r, ruggedcom_rsg920p, ruggedcom_rs910, ruggedcom_rs930w, ruggedcom_m2100, ruggedcom_ros_i802, ruggedcom_ros_rsg2300, ruggedcom_rsg900c, ruggedcom_rsg2488, ruggedcom_rsg2100, ruggedcom_rsg2288, ruggedcom_rs900g, ruggedcom_ros_rs400, ruggedcom_ros_rs900, ruggedcom_ros_rs920l, ruggedcom_ros_rsl910, ruggedcom_rs920l, ruggedcom_ros_rsg900c, ruggedcom_rs930l, ruggedcom_i801, ruggedcom_rs400, ruggedcom_ros_rs969, ruggedcom_ros_rs940g, ruggedcom_i800, ruggedcom_ros_rs930l, ruggedcom_rsg2300p, ruggedcom_rp110, ruggedcom_rsg2100p, ruggedcom_ros_m2200, ruggedcom_rs416v2, ruggedcom_ros_rsg2488, ruggedcom_ros_rs8000a, ruggedcom_ros_rmc, ruggedcom_i803, ruggedcom_rst2228, ruggedcom_ros_rs416, ruggedcom_ros_rs900w, ruggedcom_ros_rs401, ruggedcom_ros_rs910, ruggedcom_rs8000a, ruggedcom_ros_rsg2288, ruggedcom_ros_rmc8388, ruggedcom_rsg900g, ruggedcom_rs8000, ruggedcom_ros_rp110, ruggedcom_ros_rsg920p, ruggedcom_rs416, ruggedcom_rs910w, ruggedcom_ros_m969, ruggedcom_ros_rst2228, ruggedcom_rs940g, ruggedcom_ros_rst916p, ruggedcom_rmc, ruggedcom_rmc40, ruggedcom_rs969, ruggedcom_ros_rsg900g, ruggedcom_ros_rs8000, ruggedcom_rmc8388, ruggedcom_rsg2200, ruggedcom_rs900l, ruggedcom_rs8000t, ruggedcom_ros_rs8000t, ruggedcom_ros_i801, ruggedcom_rsg900r, ruggedcom_rsg900, ruggedcom_ros_rs930w, ruggedcom_rs900, ruggedcom_rs910l, ruggedcom_m2200, ruggedcom_ros_rmc40, ruggedcom_ros_rsg900, ruggedcom_m969, ruggedcom_rst916p, ruggedcom_ros_rs910l, ruggedcom_ros_rs900gp, ruggedcom_ros_rmc20, ruggedcom_ros_rs920w, ruggedcom_rs920w, ruggedcom_ros_i803, ruggedcom_ros_rsg2100, ruggedcom_i802, ruggedcom_ros_i800, ruggedcom_ros_rs900g, ruggedcom_ros_rmc30, ruggedcom_ros_rsg2300p, ruggedcom_rs900gp",CRITICAL,"CWE-787, CWE-120",DHCP,Related,Implementation,The vulnerability stems from improper memory managment and validation of the dhcp packts. that based in how it softwarely constructed,
CVE-2018-19978,CVE-2018-19978,A buffer overflow vulnerability in the DHCP and PPPOE configuration interface of the Auerswald COMfort 1200 IP phone 3.4.4.1-10589 allows a remote attacker (authenticated as simple user in the same network as the device) to trigger remote code execution via a POST request (ManufacturerName parameter) to the web server on the device. The web server is running with root privileges and the injected code will also run with root privileges.,auerswald,"comfortel_1200_ip, comfortel_1200_ip_firmware",HIGH,CWE-119,DHCP,Related,Implementation,buffer over flow due to miss configuration of DHCP (and PPPOE) is caused from imporper implementation,
CVE-2021-34737,CVE-2021-34737,"A vulnerability in the DHCP version 4 (DHCPv4) server feature of Cisco IOS XR Software could allow an unauthenticated, remote attacker to trigger a crash of the dhcpd process, resulting in a denial of service (DoS) condition. This vulnerability exists because certain DHCPv4 messages are improperly validated when they are processed by an affected device. An attacker could exploit this vulnerability by sending a malformed DHCPv4 message to an affected device. A successful exploit could allow the attacker to cause a NULL pointer dereference, resulting in a crash of the dhcpd process. While the dhcpd process is restarting, which may take up to approximately two minutes, DHCPv4 server services are unavailable on the affected device. This could temporarily prevent network access to clients that join the network during that time period. Note: Only the dhcpd process crashes and eventually restarts automatically. The router does not reload.",cisco,"asr_9001, asr_9906, ncs_5516, ncs_560-4, ncs540x-16z4g8q2c-d, ncs540-12z20g-sys-d, ncs_5508, ios_xrv_9000, ncs540-24z8q2c-sys, ncs_5501, ncs_5001, ncs_560-7, asr_9910, ncs540x-acc-sys, asr_9902, ncs540-28z4c-sys-d, ios_xr, ncs540-24z8q2c-m, asr_9901, ncs540-acc-sys, ncs_5502-se, ncs_5501-se, asr_9904, ncs_5502, asr_9006, ncs_5011, asr_9912, asr_9922, ncs540-28z4c-sys-a, ncs540x-12z16g-sys-a, asr_9010, ncs540-12z20g-sys-a, asr_9903, ncs540x-16z4g8q2c-a, ncs_5002, asr_9000v-v2, ncs540x-12z16g-sys-d",HIGH,CWE-476,DHCP,Related,Implementation,improper validation of DHCP messages is impl vuln,
CVE-2016-2774,CVE-2016-2774,"ISC DHCP 4.1.x before 4.1-ESV-R13 and 4.2.x and 4.3.x before 4.3.4 does not restrict the number of concurrent TCP sessions, which allows remote attackers to cause a denial of service (INSIST assertion failure or request-processing outage) by establishing many sessions.","canonical, isc, debian","ubuntu_linux, debian_linux, dhcp",MEDIUM,CWE-20,DHCP,Unrelated,Implementation,does not restrict the number of concurrent TCP sessions is impl vuln,
CVE-2019-14834,CVE-2019-14834,"A vulnerability was found in dnsmasq before version 2.81, where the memory leak allows remote attackers to cause a denial of service (memory consumption) via vectors involving DHCP response creation.","thekelleys, fedoraproject","fedora, dnsmasq",LOW,CWE-770,DHCP,Dependent,Implementation,vuln in DHCP response creation,
CVE-2020-27861,CVE-2020-27861,This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of NETGEAR Orbi 2.5.1.16 routers. Authentication is not required to exploit this vulnerability. The specific flaw exists within the UA_Parser utility. A crafted Host Name option in a DHCP request can trigger execution of a system call composed from a user-supplied string. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-11076.,netgear,"rbk20, rbk20w_firmware, rbk15_firmware, ex6200_firmware, rbk33, rbk13_firmware, cbr40_firmware, rbr20, rbk43_router_firmware, rbs50_firmware, ex8000, rbk22_satellite_firmware, rbk52w_firmware, rbk43_satellite_firmware, rbr40, rbk23w, rbs10, rbr40_firmware, rbk30, rbk12_firmware, cbr40, rbs20_firmware, rbk43s_satellite_firmware, cbk40_firmware, rbr20_firmware, rbk40_router_firmware, rbk43s_router_firmware, rbk44_router_firmware, rbk14, rbk30_firmware, cbk40, rbk44, rbk43, rbr10_firmware, rbk13, rbk44_satellite_firmware, ex6200, rbk52w, rbs40_firmware, rbk50_firmware, rbk14_firmware, rbk50, rbk22_router_firmware, rbk23_router_firmware, rbr50, rbk23_satellite_firmware, rbk33_firmware, rbs50, ex7700_firmware, rbk40_satellite_firmware, rbk40, rbk20w, rbk20_satellite_firmware, rbk22, rbk23, ex7700, rbr50_firmware, rbk23w_firmware, cbk43_firmware, rbs20, rbk50v, ex8000_firmware, rbk20_router_firmware, rbk43s, rbk15, rbs10_firmware, rbr10, rbk50v_firmware, rbk12, cbk43, rbs40",HIGH,CWE-78,DHCP,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2012-6700,CVE-2012-6700,"The decode_search function in dhcp.c in dhcpcd 3.x does not properly free allocated memory, which allows remote DHCP servers to cause a denial of service via a crafted response.","dhcpcd_project, debian","dhcpcd, debian_linux",HIGH,CWE-119,DHCP,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2020-1672,CVE-2020-1672,"On Juniper Networks Junos OS devices configured with DHCPv6 relay enabled, receipt of a specific DHCPv6 packet might crash the jdhcpd daemon. The jdhcpd daemon automatically restarts without intervention, but continuous receipt of specific crafted DHCP messages will repeatedly crash jdhcpd, leading to an extended Denial of Service (DoS) condition. Only DHCPv6 packet can trigger this issue. DHCPv4 packet cannot trigger this issue. This issue affects Juniper Networks Junos OS: 17.3 versions prior to 17.3R3-S9; 17.4 versions prior to 17.4R2-S11, 17.4R3-S2, 17.4R3-S3; 18.1 versions prior to 18.1R3-S11; 18.2 versions prior to 18.2R3-S5; 18.3 versions prior to 18.3R2-S4, 18.3R3-S3; 18.4 versions prior to 18.4R2-S5, 18.4R3-S4; 19.1 versions prior to 19.1R2-S2, 19.1R3-S2; 19.2 versions prior to 19.2R1-S5, 19.2R2-S1, 19.2R3; 19.3 versions prior to 19.3R2-S4, 19.3R2-S4, 19.3R3; 19.4 versions prior to 19.4R1-S3, 19.4R2-S1, 19.4R3; 20.1 versions prior to 20.1R1-S3, 20.1R2.",juniper,junos,HIGH,CWE-20,DHCP,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2013-5218,CVE-2013-5218,"Cross-site scripting (XSS) vulnerability on the HOT HOTBOX router with software 2.1.11 allows remote attackers to inject arbitrary web script or HTML via a crafted DHCP Host Name option, which is not properly handled during rendering of the DHCP table in wlanAccess.asp.",hot,"hotbox_router_firmware, hotbox_router",LOW,CWE-79,DHCP,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2002-1069,CVE-2002-1069,"The remote administration capability for the D-Link DI-804 router 4.68 allows remote attackers to bypass authentication and release DHCP addresses or obtain sensitive information via a direct web request to the pages (1) release.htm, (2) Device Status, or (3) Device Information.",d-link,di-804,MEDIUM,NVD-CWE-Other,DHCP,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2017-2348,CVE-2017-2348,"The Juniper Enhanced jdhcpd daemon may experience high CPU utilization, or crash and restart upon receipt of an invalid IPv6 UDP packet. Both high CPU utilization and repeated crashes of the jdhcpd daemon can result in a denial of service as DHCP service is interrupted. No other Juniper Networks products or platforms are affected by this issue. Affected releases are Juniper Networks Junos OS 14.1X53 prior to 14.1X53-D12, 14.1X53-D38, 14.1X53-D40 on QFX, EX, QFabric System; 15.1 prior to 15.1F2-S18, 15.1R4 on all products and platforms; 15.1X49 prior to 15.1X49-D80 on SRX; 15.1X53 prior to 15.1X53-D51, 15.1X53-D60 on NFX, QFX, EX.",juniper,junos,HIGH,CWE-400,DHCP,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2012-3571,CVE-2012-3571,ISC DHCP 4.1.2 through 4.2.4 and 4.1-ESV before 4.1-ESV-R6 allows remote attackers to cause a denial of service (infinite loop and CPU consumption) via a malformed client identifier.,"canonical, isc, debian","ubuntu_linux, debian_linux, dhcp",MEDIUM,CWE-119,DHCP,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2014-2182,CVE-2014-2182,"Cisco Adaptive Security Appliance (ASA) Software, when DHCPv6 replay is configured, allows remote attackers to cause a denial of service (device reload) via a crafted DHCPv6 packet, aka Bug ID CSCun45520.",cisco,adaptive_security_appliance_software,MEDIUM,CWE-20,DHCP,Related,Implementation,a product specific vuln is an impl vuln,
CVE-1999-0875,CVE-1999-0875,DHCP clients with ICMP Router Discovery Protocol (IRDP) enabled allow remote attackers to modify their default routes.,"sun, microsoft","windows_95, sunos, windows_2000, solaris, windows_98se",HIGH,CWE-16,DHCP,Related,Logic,the combination of features could interfer with each other,
CVE-2016-10719,CVE-2016-10719,"TP-Link Archer CR-700 1.0.6 devices have an XSS vulnerability that can be introduced into the admin account through a DHCP request, allowing the attacker to steal the cookie information, which contains the base64 encoded username and password.",tp-link,"archer_cr700_firmware, archer_cr700",MEDIUM,CWE-79,DHCP,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2018-0055,CVE-2018-0055,"Receipt of a specially crafted DHCPv6 message destined to a Junos OS device configured as a DHCP server in a Broadband Edge (BBE) environment may result in a jdhcpd daemon crash. The daemon automatically restarts without intervention, but a continuous receipt of crafted DHCPv6 packets could leaded to an extended denial of service condition. This issue only affects Junos OS 15.1 and later. Earlier releases are unaffected by this issue. Devices are only vulnerable to the specially crafted DHCPv6 message if DHCP services are configured. Devices not configured to act as a DHCP server are not vulnerable to this issue. Affected releases are Juniper Networks Junos OS: 15.1 versions prior to 15.1R7-S2; 15.1X49 versions prior to 15.1X49-D160; 15.1X53 versions prior to 15.1X53-D235, 15.1X53-D495; 16.1 versions prior to 16.1R4-S11, 16.1R6-S6, 16.1R7-S2; 16.2 versions prior to 16.2R2-S7; 17.1 versions prior to 17.1R2-S9; 17.2 versions prior to 17.2R2-S6; 17.3 versions prior to 17.3R3-S1; 17.4 versions prior to 17.4R1-S5; 18.1 versions prior to 18.1R2-S3; 18.2 versions prior to 18.2R1-S2; 18.2X75 versions prior to 18.2X75-D20.",juniper,junos,MEDIUM,CWE-20,DHCP,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2002-1071,CVE-2002-1071,"ZyXEL Prestige 642R allows remote attackers to cause a denial of service in the Telnet, FTP, and DHCP services (crash) via a TCP packet with both the SYN and ACK flags set.",zyxel,prestige,MEDIUM,NVD-CWE-Other,DHCP,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2005-0876,CVE-2005-0876,Off-by-one buffer overflow in Dnsmasq before 2.21 may allow attackers to execute arbitrary code via the DHCP lease file.,dnsmasq,dnsmasq,MEDIUM,NVD-CWE-Other,DHCP,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2018-0174,CVE-2018-0174,"A vulnerability in the DHCP option 82 encapsulation functionality of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload, resulting in a denial of service (DoS) condition. The vulnerability exists because the affected software performs incomplete input validation of option 82 information that it receives in DHCP Version 4 (DHCPv4) packets from DHCP relay agents. An attacker could exploit this vulnerability by sending a crafted DHCPv4 packet to an affected device. A successful exploit could allow the attacker to cause the affected device to reload, resulting in a DoS condition. Cisco Bug IDs: CSCuh91645.","rockwellautomation, cisco","allen-bradley_stratix_5400, 7600_series_route_switch_processor_720, allen-bradley_armorstratix_5700, allen-bradley_stratix_5700, allen-bradley_stratix_8300, ios, allen-bradley_stratix_8000, 7600_series_supervisor_engine_720, ios_xe, 7600_series_supervisor_engine_32, allen-bradley_stratix_5410",HIGH,CWE-20,DHCP,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2018-19978,CVE-2018-19978,A buffer overflow vulnerability in the DHCP and PPPOE configuration interface of the Auerswald COMfort 1200 IP phone 3.4.4.1-10589 allows a remote attacker (authenticated as simple user in the same network as the device) to trigger remote code execution via a POST request (ManufacturerName parameter) to the web server on the device. The web server is running with root privileges and the injected code will also run with root privileges.,auerswald,"comfortel_1200_ip, comfortel_1200_ip_firmware",HIGH,CWE-119,DHCP,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2019-12513,CVE-2019-12513,"In NETGEAR Nighthawk X10-R900 prior to 1.0.4.24, by sending a DHCP discover request containing a malicious hostname field, an attacker may execute stored XSS attacks against this device. When the malicious DHCP request is received, the device will generate a log entry containing the malicious hostname. This log entry may then be viewed at Advanced settings->Administration->Logs to trigger the exploit. Although this value is inserted into a textarea tag, converted to all-caps, and limited in length, attacks are still possible.",netgear,"nighthawk_x10-r9000_firmware, nighthawk_x10-r9000",MEDIUM,CWE-79,DHCP,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2017-13017,CVE-2017-13017,The DHCPv6 parser in tcpdump before 4.9.2 has a buffer over-read in print-dhcp6.c:dhcp6opt_print().,tcpdump,tcpdump,CRITICAL,CWE-125,DHCP,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2021-31895,CVE-2021-31895,"A vulnerability has been identified in RUGGEDCOM ROS M2100 (All versions < V4.3.7), RUGGEDCOM ROS M2200 (All versions < V4.3.7), RUGGEDCOM ROS M969 (All versions < V4.3.7), RUGGEDCOM ROS RMC (All versions < V4.3.7), RUGGEDCOM ROS RMC20 (All versions < V4.3.7), RUGGEDCOM ROS RMC30 (All versions < V4.3.7), RUGGEDCOM ROS RMC40 (All versions < V4.3.7), RUGGEDCOM ROS RMC41 (All versions < V4.3.7), RUGGEDCOM ROS RMC8388 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RMC8388 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RP110 (All versions < V4.3.7), RUGGEDCOM ROS RS400 (All versions < V4.3.7), RUGGEDCOM ROS RS401 (All versions < V4.3.7), RUGGEDCOM ROS RS416 (All versions < V4.3.7), RUGGEDCOM ROS RS416v2 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RS416v2 V5.X (All versions < 5.5.4), RUGGEDCOM ROS RS8000 (All versions < V4.3.7), RUGGEDCOM ROS RS8000A (All versions < V4.3.7), RUGGEDCOM ROS RS8000H (All versions < V4.3.7), RUGGEDCOM ROS RS8000T (All versions < V4.3.7), RUGGEDCOM ROS RS900 (32M) V4.X (All versions < V4.3.7), RUGGEDCOM ROS RS900 (32M) V5.X (All versions < V5.5.4), RUGGEDCOM ROS RS900G (All versions < V4.3.7), RUGGEDCOM ROS RS900G (32M) V4.X (All versions < V4.3.7), RUGGEDCOM ROS RS900G (32M) V5.X (All versions < V5.5.4), RUGGEDCOM ROS RS900GP (All versions < V4.3.7), RUGGEDCOM ROS RS900L (All versions < V4.3.7), RUGGEDCOM ROS RS900W (All versions < V4.3.7), RUGGEDCOM ROS RS910 (All versions < V4.3.7), RUGGEDCOM ROS RS910L (All versions < V4.3.7), RUGGEDCOM ROS RS910W (All versions < V4.3.7), RUGGEDCOM ROS RS920L (All versions < V4.3.7), RUGGEDCOM ROS RS920W (All versions < V4.3.7), RUGGEDCOM ROS RS930L (All versions < V4.3.7), RUGGEDCOM ROS RS930W (All versions < V4.3.7), RUGGEDCOM ROS RS940G (All versions < V4.3.7), RUGGEDCOM ROS RS969 (All versions < V4.3.7), RUGGEDCOM ROS RSG2100 (32M) V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2100 (32M) V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2100 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2100P (All versions < V4.3.7), RUGGEDCOM ROS RSG2100P (32M) V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2100P (32M) V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2200 (All versions < V4.3.7), RUGGEDCOM ROS RSG2288 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2288 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2300 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2300 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2300P V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2300P V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG2488 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG2488 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG900 V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG900 V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG900C (All versions < V5.5.4), RUGGEDCOM ROS RSG900G V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG900G V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSG900R (All versions < V5.5.4), RUGGEDCOM ROS RSG920P V4.X (All versions < V4.3.7), RUGGEDCOM ROS RSG920P V5.X (All versions < V5.5.4), RUGGEDCOM ROS RSL910 (All versions < V5.5.4), RUGGEDCOM ROS RST2228 (All versions < V5.5.4), RUGGEDCOM ROS RST916C (All versions < V5.5.4), RUGGEDCOM ROS RST916P (All versions < V5.5.4), RUGGEDCOM ROS i800 (All versions < V4.3.7), RUGGEDCOM ROS i801 (All versions < V4.3.7), RUGGEDCOM ROS i802 (All versions < V4.3.7), RUGGEDCOM ROS i803 (All versions < V4.3.7). The DHCP client in affected devices fails to properly sanitize incoming DHCP packets. This could allow an unauthenticated remote attacker to cause memory to be overwritten, potentially allowing remote code execution.",siemens,"ruggedcom_ros_m2100, ruggedcom_rst916c, ruggedcom_ros_rs900l, ruggedcom_ros_rmc41, ruggedcom_rsg2300, ruggedcom_rs900w, ruggedcom_rs8000h, ruggedcom_rsl910, ruggedcom_rmc20, ruggedcom_ros_rs8000h, ruggedcom_rs401, ruggedcom_ros_rs910w, ruggedcom_ros_rst916c, ruggedcom_rmc30, ruggedcom_ros_rsg2200, ruggedcom_rmc41, ruggedcom_ros_rsg2100p, ruggedcom_ros_rs416v2, ruggedcom_ros_rsg900r, ruggedcom_rsg920p, ruggedcom_rs910, ruggedcom_rs930w, ruggedcom_m2100, ruggedcom_ros_i802, ruggedcom_ros_rsg2300, ruggedcom_rsg900c, ruggedcom_rsg2488, ruggedcom_rsg2100, ruggedcom_rsg2288, ruggedcom_rs900g, ruggedcom_ros_rs400, ruggedcom_ros_rs900, ruggedcom_ros_rs920l, ruggedcom_ros_rsl910, ruggedcom_rs920l, ruggedcom_ros_rsg900c, ruggedcom_rs930l, ruggedcom_i801, ruggedcom_rs400, ruggedcom_ros_rs969, ruggedcom_ros_rs940g, ruggedcom_i800, ruggedcom_ros_rs930l, ruggedcom_rsg2300p, ruggedcom_rp110, ruggedcom_rsg2100p, ruggedcom_ros_m2200, ruggedcom_rs416v2, ruggedcom_ros_rsg2488, ruggedcom_ros_rs8000a, ruggedcom_ros_rmc, ruggedcom_i803, ruggedcom_rst2228, ruggedcom_ros_rs416, ruggedcom_ros_rs900w, ruggedcom_ros_rs401, ruggedcom_ros_rs910, ruggedcom_rs8000a, ruggedcom_ros_rsg2288, ruggedcom_ros_rmc8388, ruggedcom_rsg900g, ruggedcom_rs8000, ruggedcom_ros_rp110, ruggedcom_ros_rsg920p, ruggedcom_rs416, ruggedcom_rs910w, ruggedcom_ros_m969, ruggedcom_ros_rst2228, ruggedcom_rs940g, ruggedcom_ros_rst916p, ruggedcom_rmc, ruggedcom_rmc40, ruggedcom_rs969, ruggedcom_ros_rsg900g, ruggedcom_ros_rs8000, ruggedcom_rmc8388, ruggedcom_rsg2200, ruggedcom_rs900l, ruggedcom_rs8000t, ruggedcom_ros_rs8000t, ruggedcom_ros_i801, ruggedcom_rsg900r, ruggedcom_rsg900, ruggedcom_ros_rs930w, ruggedcom_rs900, ruggedcom_rs910l, ruggedcom_m2200, ruggedcom_ros_rmc40, ruggedcom_ros_rsg900, ruggedcom_m969, ruggedcom_rst916p, ruggedcom_ros_rs910l, ruggedcom_ros_rs900gp, ruggedcom_ros_rmc20, ruggedcom_ros_rs920w, ruggedcom_rs920w, ruggedcom_ros_i803, ruggedcom_ros_rsg2100, ruggedcom_i802, ruggedcom_ros_i800, ruggedcom_ros_rs900g, ruggedcom_ros_rmc30, ruggedcom_ros_rsg2300p, ruggedcom_rs900gp",CRITICAL,"CWE-787, CWE-120",DHCP,Related,Implementation,הבעיה היא ב-DHCP שהתוכנה לא מטפלת כראוי בפקטות DHCP ואז התוקף יכול להזריק שם קטע זיכרון משלו ואולי אפילו לגרום ל-remote code execution אם הוא גם יכול להחדיר קוד באיזורים אחרים. זו בעיית מימוש שלא מטפלים טוב בפקטות.,
