CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2009-2957,CVE-2009-2957,"Heap-based buffer overflow in the tftp_request function in tftp.c in dnsmasq before 2.50, when --enable-tftp is used, might allow remote attackers to execute arbitrary code via a long filename in a TFTP packet, as demonstrated by a read (aka RRQ) request.",thekelleys,dnsmasq,MEDIUM,CWE-119,None,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-1999-0875,CVE-1999-0875,DHCP clients with ICMP Router Discovery Protocol (IRDP) enabled allow remote attackers to modify their default routes.,"sun, microsoft","windows_95, sunos, windows_2000, solaris, windows_98se",HIGH,CWE-16,DHCP,Related,Logic,the combination of features could interfer with each other,
CVE-2007-4390,CVE-2007-4390,"The Command Line Interface (CLI), aka Adonis Administration Console, on the BlueCat Networks Adonis DNS/DHCP appliance 5.0.2.8 allows local admin users to gain root privileges on the underlying operating system via shell metacharacters in a command.",bluecat_networks,adonis,HIGH,CWE-264,None,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2002-1071,CVE-2002-1071,"ZyXEL Prestige 642R allows remote attackers to cause a denial of service in the Telnet, FTP, and DHCP services (crash) via a TCP packet with both the SYN and ACK flags set.",zyxel,prestige,MEDIUM,NVD-CWE-Other,DHCP,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2009-0025,CVE-2009-0025,"BIND 9.6.0, 9.5.1, 9.5.0, 9.4.3, and earlier does not properly check the return value from the OpenSSL DSA_verify function, which allows remote attackers to bypass validation of the certificate chain via a malformed SSL/TLS signature, a similar vulnerability to CVE-2008-5077.",isc,bind,MEDIUM,CWE-287,None,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2005-0876,CVE-2005-0876,Off-by-one buffer overflow in Dnsmasq before 2.21 may allow attackers to execute arbitrary code via the DHCP lease file.,dnsmasq,dnsmasq,MEDIUM,NVD-CWE-Other,DHCP,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2018-15895,CVE-2018-15895,"An SSRF vulnerability was discovered in idreamsoft iCMS 7.0.11 because the remote function in app/spider/spider_tools.class.php does not block DNS hostnames associated with private and reserved IP addresses, as demonstrated by 127.0.0.1 in an A record. NOTE: this vulnerability exists because of an incomplete fix for CVE-2018-14858.",icmsdev,icms,HIGH,CWE-918,None,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2002-0702,CVE-2002-0702,"Format string vulnerabilities in the logging routines for dynamic DNS code (print.c) of ISC DHCP daemon (DHCPD) 3 to 3.0.1rc8, with the NSUPDATE option enabled, allow remote malicious DNS servers to execute arbitrary code via format strings in a DNS server response.",isc,dhcpd,HIGH,NVD-CWE-Other,DNS,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2009-0025,CVE-2009-0025,"BIND 9.6.0, 9.5.1, 9.5.0, 9.4.3, and earlier does not properly check the return value from the OpenSSL DSA_verify function, which allows remote attackers to bypass validation of the certificate chain via a malformed SSL/TLS signature, a similar vulnerability to CVE-2008-5077.",isc,bind,MEDIUM,CWE-287,None,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2020-15953,CVE-2020-15953,"LibEtPan through 1.9.4, as used in MailCore 2 through 0.6.3 and other products, has a STARTTLS buffering issue that affects IMAP, SMTP, and POP3. When a server sends a ""begin TLS"" response, the client reads additional data (e.g., from a meddler-in-the-middle attacker) and evaluates it in a TLS context, aka ""response injection.""","fedoraproject, libmailcore, debian, libetpan_project","mailcore2, debian_linux, fedora, libetpan",HIGH,CWE-74,SSL,Related,Implementation,"incorrect implementation, the vulnerability is a result of an incorrect implementation of buffer management within the LibEtPan library when establishing a secure SSL connection. Therefore related to the SSL protocol.",
CVE-2005-4557,CVE-2005-4557,"dir/include.html in IceWarp Web Mail 5.5.1, as used by Merak Mail Server 8.3.0r and VisNetic Mail Server version 8.3.0 build 1, allows remote attackers to include arbitrary local files via a null byte (%00) in the lang parameter, possibly due to a directory traversal vulnerability.","icewarp, merak, deerfield","mail_server, visnetic_mail_server, web_mail",MEDIUM,NVD-CWE-Other,None,Unrelated,Implementation,"incorrect implementation, incorrect handling the input data, leading to a directory traversal vulnerability (allowing local file inclusion via null byte injection). Therefor It's unrelated to FTP or SSL protocols.",
CVE-2020-15953,CVE-2020-15953,"LibEtPan through 1.9.4, as used in MailCore 2 through 0.6.3 and other products, has a STARTTLS buffering issue that affects IMAP, SMTP, and POP3. When a server sends a ""begin TLS"" response, the client reads additional data (e.g., from a meddler-in-the-middle attacker) and evaluates it in a TLS context, aka ""response injection.""","fedoraproject, libmailcore, debian, libetpan_project","mailcore2, debian_linux, fedora, libetpan",HIGH,CWE-74,SSL,Dependent,Implementation,"the attack happen as part of tls connection (ssl). allowing ""response injection""",
CVE-2005-4557,CVE-2005-4557,"dir/include.html in IceWarp Web Mail 5.5.1, as used by Merak Mail Server 8.3.0r and VisNetic Mail Server version 8.3.0 build 1, allows remote attackers to include arbitrary local files via a null byte (%00) in the lang parameter, possibly due to a directory traversal vulnerability.","icewarp, merak, deerfield","mail_server, visnetic_mail_server, web_mail",MEDIUM,NVD-CWE-Other,None,Unrelated,Implementation,"directory traversal vulnerability, allows remote attackers to include arbitrary local files via a null byte",
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,Both,Related,Logic,בעיה בתכנון- הדיזיין לא בודק האם כבר יש מישהו עם שם זהה. זו בעיה בתכנון של הפרוטוקול וזה קשור לשניהם מכיוון ש-dbsmasq קשור גם ל-DNS וגם ל-DHCP,
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,Both,Related,Logic,זה אותו אחד כמו מקודם...,
CVE-2020-15136,CVE-2020-15136,"In ectd before versions 3.4.10 and 3.3.23, gateway TLS authentication is only applied to endpoints detected in DNS SRV records. When starting a gateway, TLS authentication will only be attempted on endpoints identified in DNS SRV records for a given domain, which occurs in the discoverEndpoints function. No authentication is performed against endpoints provided in the --endpoints flag. This has been fixed in versions 3.4.10 and 3.3.23 with improved documentation and deprecation of the functionality.","fedoraproject, redhat","etcd, fedora",MEDIUM,CWE-306,None,Unrelated,Implementation,"אמנם DNS מוזכר אבל דווקא במובן שרק אצלו הייתה בדיקת אימות, אבל לא על כל נקודות הקצה שמופיעות בדגל --endpoints. לכן רשמתי שהחולשה היא לא ב-DNS וכן DHCP כלל לא מוזכר. אני פירשתי זאת כחולשת מימוש מכיוון שמי שמימש לא לקח בחשבון את כל נקודות הקצה שיש..",
CVE-2018-20872,CVE-2018-20872,"DrayTek routers before 2018-05-23 allow CSRF attacks to change DNS or DHCP settings, a related issue to CVE-2017-11649.",i-lan,draytekl_firmware,MEDIUM,CWE-352,Both,Dependent,Logic,"יש בעיה של מתקפות CSRF שתוקף יכול לנצל ולשנות את ההגדרות של ה-DNS או ה-DHCP של הקורבן. לכן זה קשור לשניהם. זה dependent מכיוון שצריך שהפרוטוקולים האלה ירוצו, אבל זה לא קשור אליהם ישירות. כמו כן, לדעתי CSRF זו חולשה לוגית שלא חשבו טוב כיצד להגן על המערכת עוד בתכנון שלה. ",
CVE-2018-17013,CVE-2018-17013,"An issue was discovered on TP-Link TL-WR886N 6.0 2.3.4 and TL-WR886N 7.0 1.1.0 devices. Authenticated attackers can crash router services (e.g., inetd, HTTP, DNS, and UPnP) via long JSON data for protocol wan wan_rate.",tp-link,"tl-wr886n, tl-wr886n_firmware",MEDIUM,NVD-CWE-noinfo,None,Unrelated,Implementation,זו בעיה שהשירות ש- DNS מושפע ממנה אבל החולשה אינה קשורה ל-DNS והיא הייתה מתרחשת גם אם הוא לא היה. זו פשוט בעיה במימוש שלא טיפלו טוב בקבצי json ובכך קרה איזשהו buffer overflow (השערה שלי).  לכן זו בעית מימוש שלא קשורה ל-DNS אבל הוא כן מושפע מהבעיה. בפרט זה unrelated (לפי מה שהבנתי אם זה none זה חייב להיות unrelated),
CVE-2017-14495,CVE-2017-14495,"Memory leak in dnsmasq before 2.78, when the --add-mac, --add-cpe-id or --add-subnet option is specified, allows remote attackers to cause a denial of service (memory consumption) via vectors involving DNS response creation.","redhat, canonical, thekelleys, novell, debian","dnsmasq, enterprise_linux_desktop, leap, enterprise_linux_server, debian_linux, enterprise_linux_workstation, ubuntu_linux",HIGH,CWE-772,Both,Related,Implementation,"יש בעייה של דליפת זיכרון ב-dnsmasq שהוא משותף גם ל-DNS וגם ל-DHCP. אמנם רשום שהבעיה היא ספציפית ב-DNS אבל רשמתי both מכיוון שזה עדיין משותף, ופשוט החלק של הDNS הוא הפגיע. זה כמובן related שכן זו ממש בעיה שמימוש של הפרוטוקול.",
CVE-2017-14492,CVE-2017-14492,Heap-based buffer overflow in dnsmasq before 2.78 allows remote attackers to cause a denial of service (crash) or execute arbitrary code via a crafted IPv6 router advertisement request.,"redhat, canonical, thekelleys, novell, debian","dnsmasq, enterprise_linux_desktop, leap, enterprise_linux_server, debian_linux, enterprise_linux_workstation, ubuntu_linux",CRITICAL,CWE-119,Both,Related,Implementation,בעיית מימוש של heap buffer overflow בפרוטוקול dnsmasq שהוא קשור גם ל-DNS וגם ל-DHCP,
CVE-2017-14429,CVE-2017-14429,"The DHCP client on D-Link DIR-850L REV. A (with firmware through FW114WWb07_h2ab_beta1) and REV. B (with firmware through FW208WWb02) devices allows unauthenticated remote code execution as root because /etc/services/INET/inet_ipv4.php mishandles shell metacharacters, affecting generated files such as WAN-1-udhcpc.sh.","d-link, dlink","dir-850l, dir-850l_firmware",CRITICAL,CWE-78,DNS,Related,Implementation,,
CVE-2015-8099,CVE-2015-8099,"F5 BIG-IP LTM, AFM, Analytics, APM, ASM, Link Controller, and PEM 11.3.x, 11.4.x before 11.4.1 HF10, 11.5.x before 11.5.4, 11.6.x before 11.6.1, and 12.x before 12.0.0 HF1; BIG-IP AAM 11.4.x before 11.4.1 HF10, 11.5.x before 11.5.4, 11.6.x before 11.6.1, and 12.x before 12.0.0 HF1; BIG-IP DNS 12.x before 12.0.0 HF1; BIG-IP Edge Gateway, WebAccelerator, and WOM 11.3.0; BIG-IP GTM 11.3.x, 11.4.x before 11.4.1 HF10, 11.5.x before 11.5.4, and 11.6.x before 11.6.1; BIG-IP PSM 11.3.x and 11.4.x before 11.4.1 HF10; Enterprise Manager 3.0.0 through 3.1.1; BIG-IQ Cloud and BIG-IQ Security 4.0.0 through 4.5.0; BIG-IQ Device 4.2.0 through 4.5.0; BIG-IQ ADC 4.5.0; BIG-IQ Centralized Management 4.6.0; and BIG-IQ Cloud and Orchestration 1.0.0 on the 3900, 6900, 8900, 8950, 11000, 11050, PB100 and PB200 platforms, when software SYN cookies are configured on virtual servers, allow remote attackers to cause a denial of service (High-Speed Bridge hang) via an invalid TCP segment.",f5,"big-iq_cloud, big-ip_domain_name_system, big-ip_analytics, big-ip_access_policy_manager, big-ip_protocol_security_module, big-iq_device, big-ip_link_controller, big-ip_wan_optimization_manager, big-ip_webaccelerator, big-ip_advanced_firewall_manager, big-iq_application_delivery_controller, big-iq_cloud_and_orchestration, big-iq_security, big-ip_policy_enforcement_manager, big-ip_local_traffic_manager, big-ip_application_acceleration_manager, big-ip_application_security_manager, big-iq_centralized_management, big-ip_global_traffic_manager, big-ip_edge_gateway, big-ip_enterprise_manager",MEDIUM,CWE-20,None,Unrelated,Implementation,מוזכר שאחת המערכות של big-ip DNS פגיעה לחולשה אבל זה בכלל קשור ל-TCP. זו בעיה במימוש של מנגנון ה-syn-flooding (יש בעיה בקישורים שניתנו כרפרנס ולכן לא יכולתי להסתכל מעבר לכך..),
CVE-2012-3411,CVE-2012-3411,"Dnsmasq before 2.63test1, when used with certain libvirt configurations, replies to requests from prohibited interfaces, which allows remote attackers to cause a denial of service (traffic amplification) via a spoofed DNS query.","thekelleys, redhat","enterprise_linux_desktop, enterprise_linux_workstation, enterprise_linux_server, dnsmasq",MEDIUM,CWE-20,Both,Related,Logic,"בעיה בתכנון- היה צריך להגדיר שלא עונים לממשקים אסורים והיה צריך להגדיר למי לענות. על אף שרשום שהניצול הוא באמצעות שליחת פקטת DNS מזוייפת רשמתי שזה של שני הפרוטוקולים , שכן גם בדוגמאות הקודמות ציינתי ש-dnsmasq הוא משותף של שניהם.",
CVE-2007-1692,CVE-2007-1692,"The default configuration of Microsoft Windows uses the Web Proxy Autodiscovery Protocol (WPAD) without static WPAD entries, which might allow remote attackers to intercept web traffic by registering a proxy server using WINS or DNS, then responding to WPAD requests, as demonstrated using Internet Explorer.  NOTE: it could be argued that if an attacker already has control over WINS/DNS, then web traffic could already be intercepted by modifying WINS or DNS records, so this would not cross privilege boundaries and would not be a vulnerability.  It has also been reported that DHCP is an alternate attack vector.",microsoft,"windows_2000, windows_2003_server",HIGH,CWE-16,Both,Related,,"ובכן, WPAD הוא פרוטוקול המשמש דפדפני אינטרנט לגילוי אוטומטי של הגדרות תצורת ה-proxy הדרושות לגישה לאינטרנט. במקום להגדיר באופן ידני הגדרות פרוקסי בכל לקוח, WPAD מאפשר לדפדפנים למצוא באופן אוטומטי את שרת ה-proxy באמצעות תהליך הכולל DNS, DHCP או אמצעים אחרים. החולשה מתעוררת מכיוון שתוקף עלול ליירט תעבורת אינטרנט על ידי מניפולציה של תהליך ה-WPAD. באופן ספציפי, התוקף יכול לרשום שרת פרוקסי זדוני באמצעות שירות שמות האינטרנט של Windows (WINS) או מערכת שמות הדומיין (DNS). כאשר מערכות Windows מנסות לגלות את תצורת ה-proxy באמצעות WPAD, הן עלולות להיות מופנים לשרת ה-proxy הזדוני שנשלט על ידי התוקף. בעוד שעשויים להיות היבטי יישום הקשורים לאופן שבו תוקף רושם שרת פרוקסי זדוני באמצעות WINS או DNS, סוגיית הליבה טמונה בלוגיקה ובעיצוב של פרוטוקול WPAD עצמו, מה שהופך אותו בעיקר לחולשה לוגית. יש לנו שם אזכור שניתן לתקוף את החולשה גם עם DHCP ולכן רשמתי both.  ",
CVE-2006-4983,CVE-2006-4983,"Cisco NAC allows quarantined devices to communicate over the network with (1) DNS, (2) DHCP, and (3) EAPoUDP, which allows attackers to bypass control methods by tunneling network traffic through one of these protocols.",cisco,network_access_control,HIGH,NVD-CWE-Other,Both,Related,Logic,זו בעיה לוגית שהמכשירים שמצויינים ב-CVE של סיסקו מאפשרים לבצע tunneling דרך הרשת באמצעות שני הפרוטוקולים הללו.,
CVE-2016-2842,CVE-2016-2842,"The doapr_outch function in crypto/bio/b_print.c in OpenSSL 1.0.1 before 1.0.1s and 1.0.2 before 1.0.2g does not verify that a certain memory allocation succeeds, which allows remote attackers to cause a denial of service (out-of-bounds write or memory consumption) or possibly have unspecified other impact via a long string, as demonstrated by a large amount of ASN.1 data, a different vulnerability than CVE-2016-0799.",openssl,openssl,CRITICAL,CWE-119,None,Unrelated,Implementation,"The vulnerability is due to a lack of validation in memory allocation within OpenSSL. This oversight enables remote attackers to exploit the vulnerability by providing a long string, leading to either an out-of-bounds write or excessive memory consumption. The issue is not related to either BGP or ICMP protocols.",
CVE-2012-4985,CVE-2012-4985,"The Forescout CounterACT NAC device 6.3.4.1 does not block ARP and ICMP traffic from unrecognized clients, which allows remote attackers to conduct ARP poisoning attacks via crafted packets.",forescout,counteract,MEDIUM,CWE-264,ICMP,Related,Logic,"The vulnerability arises due to a logical flaw in the Forescout CounterACT NAC device's network access control (NAC) mechanism. By failing to manage permissions effectively, the device does not block ARP and ICMP traffic from unrecognized clients, thereby allowing remote attackers to conduct ARP poisoning attacks via crafted packets. This flaw is rooted in the logic governing the device's permission management within the NAC system, rather than in a specific implementation detail.",
CVE-2018-13283,CVE-2018-13283,"Lack of administrator control over security vulnerability in client.cgi in Synology SSL VPN Client before 1.2.5-0226 allows remote attackers to conduct man-in-the-middle attacks via the (1) command, (2) hostname, or (3) port parameter.",synology,ssl_vpn_client,HIGH,NVD-CWE-noinfo,None,Unrelated,Implementation,"The vulnerability allows for man-in-the-middle attacks due to insufficient control over the command, hostname, or port parameter in the client.cgi script. This involves the VPN protocol and is unrelated to BGP or ICMP, stemming from an implementation flaw in handling parameters within the VPN client.",
CVE-2012-4985,CVE-2012-4985,"The Forescout CounterACT NAC device 6.3.4.1 does not block ARP and ICMP traffic from unrecognized clients, which allows remote attackers to conduct ARP poisoning attacks via crafted packets.",forescout,counteract,MEDIUM,CWE-264,ICMP,Related,Implementation,"This vulnerability is related to the ARP and ICMP protocols. It allows remote attackers to conduct ARP poisoning attacks via crafted packets by exploiting the Forescout CounterACT NAC device, which fails to block ARP and ICMP traffic from unrecognized clients.",
CVE-2007-1008,CVE-2007-1008,"Apple iTunes 7.0.2 allows user-assisted remote attackers to cause a denial of service (application crash) via a crafted XML list of radio stations, which results in memory corruption.  NOTE: iTunes retrieves the XML document from a static URL, which requires an attacker to perform DNS spoofing or man-in-the-middle attacks for exploitation.",apple,itunes,LOW,NVD-CWE-Other,None,Unrelated,Implementation,"This vulnerability in Apple iTunes 7.0.2 is unrelated to any specific network protocol. It involves an implementation flaw resulting in memory corruption when processing a crafted XML list of radio stations. The issue requires DNS spoofing or man-in-the-middle attacks for exploitation, but it is not directly dependent on any particular network protocol.",
CVE-2021-21388,CVE-2021-21388,"systeminformation is an open source system and OS information library for node.js. A command injection vulnerability has been discovered in versions of systeminformation prior to 5.6.4. The issue has been fixed with a parameter check on user input. Please upgrade to version >= 5.6.4. If you cannot upgrade, be sure to check or sanitize service parameters that are passed to si.inetLatency(), si.inetChecksite(), si.services(), si.processLoad() and other commands. Only allow strings, reject any arrays. String sanitation works as expected.",,,CRITICAL,CWE-78,None,Unrelated,Implementation,Command injection has nothing to do with email protocols,
CVE-2007-1644,CVE-2007-1644,"The dynamic DNS update mechanism in the DNS Server service on Microsoft Windows does not properly authenticate clients in certain deployments or configurations, which allows remote attackers to change DNS records for a web proxy server and conduct man-in-the-middle (MITM) attacks on web traffic, conduct pharming attacks by poisoning DNS records, and cause a denial of service (erroneous name resolution).",microsoft,all_windows,HIGH,NVD-CWE-Other,None,Unrelated,Implementation,Missing DNS client authentication due to bad configuration has nothing to do with email protocls,
CVE-2015-4184,CVE-2015-4184,"The anti-spam scanner on Cisco Email Security Appliance (ESA) devices 3.3.1-09, 7.5.1-gpl-022, and 8.5.6-074 allows remote attackers to bypass intended e-mail restrictions via a malformed DNS SPF record, aka Bug IDs CSCuu35853 and CSCuu37733.",cisco,email_security_appliance,MEDIUM,CWE-20,None,Unrelated,Implementation,Being able to bypass email restrictions using DNS records has nothing to do with email protocols,
CVE-2007-1644,CVE-2007-1644,"The dynamic DNS update mechanism in the DNS Server service on Microsoft Windows does not properly authenticate clients in certain deployments or configurations, which allows remote attackers to change DNS records for a web proxy server and conduct man-in-the-middle (MITM) attacks on web traffic, conduct pharming attacks by poisoning DNS records, and cause a denial of service (erroneous name resolution).",microsoft,all_windows,HIGH,NVD-CWE-Other,None,Unrelated,Implementation,Refer to row 32,
CVE-2009-0050,CVE-2009-0050,"Lasso 2.2.1 and earlier does not properly check the return value from the OpenSSL DSA_verify function, which allows remote attackers to bypass validation of the certificate chain via a malformed SSL/TLS signature, a similar vulnerability to CVE-2008-5077.",entrouvert,lasso,MEDIUM,CWE-20,None,Unrelated,Implementation,TLS validation bypass has nothing to do with email protocls,
CVE-2007-5355,CVE-2007-5355,"The Web Proxy Auto-Discovery (WPAD) feature in Microsoft Internet Explorer 6 and 7, when a primary DNS suffix with three or more components is configured, resolves an unqualified wpad hostname in a second-level domain outside this configured DNS domain, which allows remote WPAD servers to conduct man-in-the-middle (MITM) attacks.",microsoft,"windows_2000, windows_xp, windows_vista, windows_2003_server, internet_explorer",MEDIUM,NVD-CWE-Other,None,Unrelated,Implementation,MITM due to bad config has nothing to do with email protocls,
