CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2019-5464,CVE-2019-5464,A flawed DNS rebinding protection issue was discovered in GitLab CE/EE 10.2 and later in the `url_blocker.rb` which could result in SSRF where the library is utilized.,gitlab,gitlab,CRITICAL,CWE-918,DNS,Dependent,Implementation,"The exploitation relies on the DNS operation but does not directly exploit it; therefore, it's dependent. It's an implementation issue, not a logical one",
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Implementation,improper checking\handling of the DNS requests( doesn't check for duplicate names) leads to implementation issue,
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Implementation,improper checking\handling of the DNS requests( doesn't check for duplicate names) leads to implementation issue,
CVE-2020-25687,CVE-2020-25687,"A flaw was found in dnsmasq before version 2.83. A heap-based buffer overflow was discovered in dnsmasq when DNSSEC is enabled and before it validates the received DNS entries. This flaw allows a remote attacker, who can create valid DNS replies, to cause an overflow in a heap-allocated memory. This flaw is caused by the lack of length checks in rfc1035.c:extract_name(), which could be abused to make the code execute memcpy() with a negative size in sort_rrset() and cause a crash in dnsmasq, resulting in a denial of service. The highest threat from this vulnerability is to system availability.","thekelleys, fedoraproject, debian","debian_linux, fedora, dnsmasq",MEDIUM,CWE-122,DNS,Related,Implementation,The invalidation of the names comes in the DNS queries points to lack in the implementation in the dnsmasq and buffer over flow is strong evidence.,
CVE-2020-25682,CVE-2020-25682,"A flaw was found in dnsmasq before 2.83. A buffer overflow vulnerability was discovered in the way dnsmasq extract names from DNS packets before validating them with DNSSEC data. An attacker on the network, who can create valid DNS replies, could use this flaw to cause an overflow with arbitrary data in a heap-allocated memory, possibly executing code on the machine. The flaw is in the rfc1035.c:extract_name() function, which writes data to the memory pointed by name assuming MAXDNAME*2 bytes are available in the buffer. However, in some code execution paths, it is possible extract_name() gets passed an offset from the base buffer, thus reducing, in practice, the number of available bytes that can be written in the buffer. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.","thekelleys, fedoraproject, debian","debian_linux, fedora, dnsmasq",HIGH,CWE-122,DNS,Related,Implementation,The invalidation of the names comes in the DNS queries points to lack in the implementation in the dnsmasq and buffer over flow is strong evidence.,
CVE-2018-19978,CVE-2018-19978,A buffer overflow vulnerability in the DHCP and PPPOE configuration interface of the Auerswald COMfort 1200 IP phone 3.4.4.1-10589 allows a remote attacker (authenticated as simple user in the same network as the device) to trigger remote code execution via a POST request (ManufacturerName parameter) to the web server on the device. The web server is running with root privileges and the injected code will also run with root privileges.,auerswald,"comfortel_1200_ip, comfortel_1200_ip_firmware",HIGH,CWE-119,DHCP,Related,Implementation,buffer over flow due to miss configuration of DHCP (and PPPOE) is caused from imporper implementation,
CVE-2006-0475,CVE-2006-0475,"PHP-Ping 1.3 does not properly validate ping counts, which allows remote attackers to cause a denial of service (ping flood) via a negative count parameter.",theworldsend.net,php-ping,MEDIUM,NVD-CWE-Other,ICMP,Dependent,Implementation,The problem is not with the logic of how the ping function is supposed to work but rather with the specific implementation of input validation- did not validate the count number. ICMP protocol because it is directly related to how PHP-Ping handles the ICMP ping count parameter. dependent because it is a problem with handling counters and not the protocol itself.,
CVE-2012-5363,CVE-2012-5363,"The IPv6 implementation in FreeBSD and NetBSD (unknown versions, year 2012 and earlier) allows remote attackers to cause a denial of service via a flood of ICMPv6 Neighbor Solicitation messages, a different vulnerability than CVE-2011-2393.","freebsd, netbsd","freebsd, netbsd",HIGH,CWE-400,ICMP,Dependent,Implementation,"It is described in the title that this problem specifically origins in the implementation in FreeBSD and NetBSD. It is ICMP related because it is a problem with ICMPv6 Neighbor Solicitation messages, which are part of the IPv6 protocol ",
CVE-2010-0239,CVE-2010-0239,"The TCP/IP implementation in Microsoft Windows Vista Gold, SP1, and SP2 and Server 2008 Gold and SP2, when IPv6 is enabled, does not properly perform bounds checking on ICMPv6 Router Advertisement packets, which allows remote attackers to execute arbitrary code via crafted packets, aka ""ICMPv6 Router Advertisement Vulnerability.""",microsoft,"windows_server_2008, windows_vista",HIGH,CWE-94,ICMP,Dependent,Implementation,Implementation problem because the vulnerability arises from a lack of proper bounds checking on incoming ICMPv6 Router Advertisement packets. ICMP because related to the handling of ICMPv6 Router Advertisement packets in the TCP/IP.,
CVE-2019-10639,CVE-2019-10639,"The Linux kernel 4.x (starting from 4.1) and 5.x before 5.0.8 allows Information Exposure (partial kernel address disclosure), leading to a KASLR bypass. Specifically, it is possible to extract the KASLR kernel image offset using the IP ID values the kernel produces for connection-less protocols (e.g., UDP and ICMP). When such traffic is sent to multiple destination IP addresses, it is possible to obtain hash collisions (of indices to the counter array) and thereby obtain the hashing key (via enumeration). This key contains enough bits from a kernel address (of a static variable) so when the key is extracted (via enumeration), the offset of the kernel image is exposed. This attack can be carried out remotely, by the attacker forcing the target device to send UDP or ICMP (or certain other) traffic to attacker-controlled IP addresses. Forcing a server to send UDP traffic is trivial if the server is a DNS server. ICMP traffic is trivial if the server answers ICMP Echo requests (ping). For client targets, if the target visits the attacker's web page, then WebRTC or gQUIC can be used to force UDP traffic to attacker-controlled IP addresses. NOTE: this attack against KASLR became viable in 4.1 because IP ID generation was changed to have a dependency on an address associated with a network namespace.",linux,linux_kernel,HIGH,CWE-326,ICMP,Dependent,Implementation,"The vulnerability exploits the behavior of the Linux kernel's handling of ICMP packets, particularly ICMP ID generation, to bypass Kernel Address Space Layout Randomization (KASLR). It involves manipulating ICMP traffic to extract kernel address information, which is then used to bypass KASLR. The vulnerability stems from how the Linux kernel's implementation handles ICMP packets, specifically the generation of ICMP ID values.",
CVE-2011-2059,CVE-2011-2059,"The ipv6 component in Cisco IOS before 15.1(4)M1.3 allows remote attackers to conduct fingerprinting attacks and obtain potentially sensitive information about the presence of the IOS operating system via an ICMPv6 Echo Request packet containing a Hop-by-Hop (HBH) extension header (EH) with a 0x0c01050c value in the PadN option data, aka Bug ID CSCtq02219.",cisco,ios,MEDIUM,CWE-200,ICMP,Related,Implementation,"It is related to ICMPv6, specifically, involves an ICMPv6 Echo Request packet containing a Hop-by-Hop (HBH) extension header with specific data. The problem arises from how Cisco IOS implements the handling of ICMPv6 packets with specific content in the PadN option. It is related because it involves a specific value in the packet.",
CVE-2011-4012,CVE-2011-4012,"Cisco IOS 12.0, 15.0, and 15.1, when a Policy Feature Card 3C (PFC3C) is used, does not create a fragment entry during processing of an ICMPv6 ACL, which has unspecified impact and remote attack vectors, aka Bug ID CSCtj90091.",cisco,ios,HIGH,NVD-CWE-Other,ICMP,Dependent,Implementation,The vulnerability is described as a failure in Cisco IOS to create a fragment entry during the processing of an ICMPv6 ACL when a Policy Feature Card 3C is used. This suggests that there is an error or oversight in how the software is implemented in handling ICMPv6 ACLs in conjunction with PFC3C. It involves the processing of ICMPv6 Access Control Lists in Cisco IOS systems when using a Policy Feature Card 3C.,
CVE-2002-2315,CVE-2002-2315,"Cisco IOS 11.2.x and 12.0.x does not limit the size of its redirect table, which allows remote attackers to cause a denial of service (memory consumption) via spoofed ICMP redirect packets to the router.",cisco,ios,HIGH,NVD-CWE-Other,ICMP,Dependent,Implementation,The vulnerability involves ICMP redirect packets. The problem is that the software does not impose a limit on the size of the redirect table. This indicates a problem in the implementation that should control the amount of memory allocated for this table.,
CVE-2000-0619,CVE-2000-0619,Top Layer AppSwitch 2500 allows remote attackers to cause a denial of service via malformed ICMP packets.,toplayer,appswitch,MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,"The issue arises from how the Top Layer AppSwitch 2500 handles ICMP packets, therefor it is an implementation problem. It is related to the protocol because filling its fields with malformed information causes the problem.",
CVE-2021-32019,CVE-2021-32019,"There is missing input validation of host names displayed in OpenWrt before 19.07.8. The Connection Status page of the luci web-interface allows XSS, which can be used to gain full control over the affected system via ICMP.",openwrt,openwrt,MEDIUM,CWE-79,ICMP,Dependent,Implementation,"Lack of input validation- an implementation problem. The issue arises because the luci web interface does not properly validate or sanitize the host names before displaying them, allowing for XSS attacks. ICMP as it says in the description.",
CVE-2020-1646,CVE-2020-1646,"On Juniper Networks Junos OS and Junos OS Evolved devices, processing a specific UPDATE for an EBGP peer can lead to a routing process daemon (RPD) crash and restart. This issue occurs only when the device is receiving and processing the BGP UPDATE for an EBGP peer. This issue does not occur when the device is receiving and processing the BGP UPDATE for an IBGP peer. However, the offending BGP UPDATE can originally come from an EBGP peer, propagates through the network via IBGP peers without causing crash, then it causes RPD crash when it is processed for a BGP UPDATE towards an EBGP peer. Repeated receipt and processing of the same specific BGP UPDATE can result in an extended Denial of Service (DoS) condition. This issue affects: Juniper Networks Junos OS: 17.3R3-S6, 17.4R2-S7, and 18.1R3-S7. Juniper Networks Junos OS Evolved 19.2R2-EVO and later versions, prior to 19.3R1-EVO. Other Junos OS releases are not affected.",juniper,"junos, junos_os_evolved",HIGH,CWE-20,BGP,Dependent,Implementation,"The vulnerability is specifically related to the handling of BGP UPDATE messages. The issue arises from how the Junos OS and Junos OS Evolved devices handle specific BGP UPDATE messages. This indicates a flaw in the implementation of the RPD that does not properly process certain updates, leading to a crash.",
CVE-2010-3035,CVE-2010-3035,"Cisco IOS XR 3.4.0 through 3.9.1, when BGP is enabled, does not properly handle unrecognized transitive attributes, which allows remote attackers to cause a denial of service (peering reset) via a crafted prefix announcement, as demonstrated in the wild in August 2010 with attribute type code 99, aka Bug ID CSCti62211.",cisco,ios_xr,MEDIUM,CWE-20,BGP,Related,Implementation,"The issue is due to how Cisco IOS XR implementations handle unrecognized transitive attributes. Cisco IOS XR do not properly handle unrecognized transitive attributes in BGP prefix announcements, therefor it is related to BGP. ",
CVE-2016-10728,CVE-2016-10728,"An issue was discovered in Suricata before 3.1.2. If an ICMPv4 error packet is received as the first packet on a flow in the to_client direction, it confuses the rule grouping lookup logic. The toclient inspection will then continue with the wrong rule group. This can lead to missed detection.",suricata-ids,suricata,MEDIUM,CWE-20,ICMP,Dependent,Implementation,The vulnerability is specific to how Suricata handles ICMPv4 error packets. The issue is an implementation problem in Suricata's rule grouping and traffic inspection logic.,
CVE-2010-4526,CVE-2010-4526,"Race condition in the sctp_icmp_proto_unreachable function in net/sctp/input.c in Linux kernel 2.6.11-rc2 through 2.6.33 allows remote attackers to cause a denial of service (panic) via an ICMP unreachable message to a socket that is already locked by a user, which causes the socket to be freed and triggers list corruption, related to the sctp_wait_for_connect function.","redhat, linux, vmware","enterprise_mrg, esx, linux_kernel",HIGH,CWE-362,ICMP,Dependent,Implementation,It involves the handling of ICMP unreachable messages by the Stream Control Transmission Protocol implementation within the Linux kernel.,
CVE-2007-0480,CVE-2007-0480,"Cisco IOS 9.x, 10.x, 11.x, and 12.x and IOS XR 2.0.x, 3.0.x, and 3.2.x allows remote attackers to cause a denial of service or execute arbitrary code via a crafted IP option in the IP header in a (1) ICMP, (2) PIMv2, (3) PGM, or (4) URD packet.",cisco,ios_transmission_control_protocol,HIGH,NVD-CWE-Other,ICMP,Related,Implementation,"The vulnerability involve ICMP, specifically the exploitation of crafted IP options within ICMP packets, among other protocols like PIMv2, PGM, and URD. It arises from insufficient handling of crafted IP options within the affected Cisco IOS and IOS XR software, indicating a flaw in the implementation of packet processing routines.",
CVE-2019-15989,CVE-2019-15989,"A vulnerability in the implementation of the Border Gateway Protocol (BGP) functionality in Cisco IOS XR Software could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition. The vulnerability is due to incorrect processing of a BGP update message that contains a specific BGP attribute. An attacker could exploit this vulnerability by sending BGP update messages that include a specific, malformed attribute to be processed by an affected system. A successful exploit could allow the attacker to cause the BGP process to restart unexpectedly, resulting in a DoS condition. The Cisco implementation of BGP accepts incoming BGP traffic only from explicitly defined peers. To exploit this vulnerability, the malicious BGP update message would need to come from a configured, valid BGP peer or would need to be injected by the attacker into the victim&rsquo;s BGP network on an existing, valid TCP connection to a BGP peer.",cisco,"asr_9001, asr_9906, ncs_5516, crs, ncs_5508, ncs_1001, ncs_6000, ncs_5501, ncs_5001, asr_9910, ncs_560, ios_xr, ncs_1002, asr_9901, ncs_5502-se, ncs_1004, ncs_5501-se, ncs_5502, asr_9904, asr_9006, asr_9912, asr_9922, asr_9000v, asr_9010, ncs_540, ncs_540l, xrv_9000, ncs_5002",HIGH,CWE-754,BGP,Related,Implementation,The problem is a related problem because it contains a specific BGP attribute. The vulnerability arises due to the incorrect handling or processing of a specific BGP attribute within BGP update messages.,
CVE-2001-0752,CVE-2001-0752,Cisco CBOS 2.3.8 and earlier allows remote attackers to cause a denial of service via an ICMP ECHO REQUEST (ping) with the IP Record Route option set.,cisco,cbos,MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,"By setting the IP Record Route option, attackers can trigger the device to perform additional processing that leads to resource exhaustion or instability. It specifically involves the handling of ICMP ECHO REQUEST (ping) packets with the IP Record Route option. It stems from how the software handles and processes specific types of ICMP packets.",
CVE-2021-40114,CVE-2021-40114,"Multiple Cisco products are affected by a vulnerability in the way the Snort detection engine processes ICMP traffic that could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition on an affected device. The vulnerability is due to improper memory resource management while the Snort detection engine is processing ICMP packets. An attacker could exploit this vulnerability by sending a series of ICMP packets through an affected device. A successful exploit could allow the attacker to exhaust resources on the affected device, causing the device to reload.","cisco, snort","firepower_management_center, firepower_threat_defense, snort, unified_threat_defense",HIGH,CWE-401,ICMP,Dependent,Implementation,The improper handling of these ICMP packets by the Snort detection engine can lead to exhaustion of memory resources on the affected device. Therefor implementation problem.,
CVE-2021-31346,CVE-2021-31346,"A vulnerability has been identified in APOGEE MBC (PPC) (BACnet) (All versions), APOGEE MBC (PPC) (P2 Ethernet) (All versions), APOGEE MEC (PPC) (BACnet) (All versions), APOGEE MEC (PPC) (P2 Ethernet) (All versions), APOGEE PXC Compact (BACnet) (All versions), APOGEE PXC Compact (P2 Ethernet) (All versions), APOGEE PXC Modular (BACnet) (All versions), APOGEE PXC Modular (P2 Ethernet) (All versions), Capital VSTAR (All versions with enabled Ethernet options), Desigo PXC00-E.D (All versions >= V2.3), Desigo PXC00-U (All versions >= V2.3), Desigo PXC001-E.D (All versions >= V2.3), Desigo PXC100-E.D (All versions >= V2.3), Desigo PXC12-E.D (All versions >= V2.3), Desigo PXC128-U (All versions >= V2.3), Desigo PXC200-E.D (All versions >= V2.3), Desigo PXC22-E.D (All versions >= V2.3), Desigo PXC22.1-E.D (All versions >= V2.3), Desigo PXC36.1-E.D (All versions >= V2.3), Desigo PXC50-E.D (All versions >= V2.3), Desigo PXC64-U (All versions >= V2.3), Desigo PXM20-E (All versions >= V2.3), Nucleus NET (All versions), Nucleus ReadyStart V3 (All versions < V2017.02.4), Nucleus ReadyStart V4 (All versions < V4.1.1), Nucleus Source Code (All versions), TALON TC Compact (BACnet) (All versions), TALON TC Modular (BACnet) (All versions). The total length of an ICMP payload (set in the IP header) is unchecked. This may lead to various side effects, including Information Leak and Denial-of-Service conditions, depending on the network buffer organization in memory. (FSMD-2021-0007)",siemens,"talon_tc_compact_firmware, apogee_modular_equiment_controller, nucleus_readystart_v3, talon_tc_modular_firmware, nucleus_source_code, apogee_modular_building_controller_firmware, nucleus_net, apogee_modular_building_controller, apogee_pxc_compact, talon_tc_modular, apogee_pxc_modular_firmware, apogee_pxc_modular, apogee_pxc_compact_firmware, apogee_modular_equiment_controller_firmware, capital_vstar, nucleus_readystart_v4, talon_tc_compact",CRITICAL,CWE-1284,ICMP,Dependent,Implementation,Unchecked ICMP Payload Length - implementation fault. This vulnerability is related to how the code handles and processes ICMP packets within Siemens' products.,
CVE-1999-1563,CVE-1999-1563,Nachuatec D435 and D445 printer allows remote attackers to cause a denial of service via ICMP redirect storm.,nachuatec,"d435, d445",MEDIUM,NVD-CWE-Other,ICMP,Dependent,Implementation,"Implementation problem- The printer's network stack does not properly handle an excessive number of ICMP redirects, leading to a denial of service. Dependend because it is not related to a packet value.",
CVE-2004-0790,CVE-2004-0790,"Multiple TCP/IP and ICMP implementations allow remote attackers to cause a denial of service (reset TCP connections) via spoofed ICMP error messages, aka the ""blind connection-reset attack.""  NOTE: CVE-2004-0790, CVE-2004-0791, and CVE-2004-1060 have been SPLIT based on different attacks; CVE-2005-0065, CVE-2005-0066, CVE-2005-0067, and CVE-2005-0068 are related identifiers that are SPLIT based on the underlying vulnerability.  While CVE normally SPLITs based on vulnerability, the attack-based identifiers exist due to the variety and number of affected implementations and solutions that address the attacks instead of the underlying vulnerabilities.","sun, microsoft","sunos, windows_2000, solaris, windows_me, windows_xp, windows_98, windows_2003_server, windows_98se",MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,This vulnerability is a result of how various implementations of TCP/IP and ICMP handle error messages. Related since they exploit specific features and operations of the ICMP protocol to achieve the attack.,
CVE-1999-0128,CVE-1999-0128,"Oversized ICMP ping packets can result in a denial of service, aka Ping o' Death.","sun, sco, digital, ibm, linux","internet_faststart, linux_kernel, sunos, openserver, open_desktop, aix, sng, tcp_ip, osf_1",MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,"The vulnerability arises from improper handling of oversized ICMP packets within the affected systems' network stack or ICMP handling code. The exploitation occurs through the protocol itself, leveraging specific flaws in how ICMP packets are processed.",
CVE-2012-3016,CVE-2012-3016,Siemens SIMATIC S7-400 PN CPU devices with firmware 6 before 6.0.3 allow remote attackers to cause a denial of service (defect-mode transition and service outage) via crafted ICMP packets.,siemens,"simatic_s7-400_cpu_firmware, simatic_s7-400_cpu_412-2_pn, simatic_s7-400_cpu_414f-3_pn\/dp, simatic_s7-400_cpu_416-3_pn\/dp, simatic_s7-400_cpu_416f-3_pn\/dp, simatic_s7-400_cpu_414-3_pn\/dp",HIGH,NVD-CWE-Other,ICMP,Related,Implementation,The issue arises from improper handling of specific ICMP packet types or sizes within the firmware The exploit leverages specific flaws or features in how ICMP packets are processed by the Siemens SIMATIC S7-400 PN CPU devices.,
CVE-2013-3464,CVE-2013-3464,"Cisco IOS XR allows local users to cause a denial of service (Silicon Packet Processor memory corruption, improper mutex handling, and device reload) by starting an outbound flood of large ICMP Echo Request packets and stopping this with a CTRL-C sequence, aka Bug ID CSCui60347.",cisco,ios_xr,MEDIUM,CWE-119,ICMP,Dependent,Implementation,Related to the handling of ICMP Echo Request packets. It is an implementation problem within Cisco IOS XR. The issue arises due to insufficient handling of flood conditions and improper management of resources during the flood interruption process.,
CVE-2019-1832,CVE-2019-1832,"A vulnerability in the detection engine of Cisco Firepower Threat Defense (FTD) Software could allow an unauthenticated, remote attacker to bypass configured access control policies. The vulnerability is due to improper validation of ICMP packets. An attacker could exploit this vulnerability by sending crafted ICMP packets to the affected device. A successful exploit could allow the attacker to bypass configured access control policies.",cisco,firepower_management_center,HIGH,CWE-693,ICMP,Dependent,Implementation,Implementation problem - the software fails to adequately validate and handle ICMP packets according to security best practices. Dependend because it is a problem with validation not the packets themselves.,
CVE-2014-3818,CVE-2014-3818,"Juniper Junos OS 9.1 through 11.4 before 11.4R11, 12.1 before R10, 12.1X44 before D40, 12.1X46 before D30, 12.1X47 before D11 and 12.147-D15, 12.1X48 before D41 and D62, 12.2 before R8, 12.2X50 before D70, 12.3 before R6, 13.1 before R4-S2, 13.1X49 before D49, 13.1X50 before 30, 13.2 before R4, 13.2X50 before D20, 13.2X51 before D25, 13.2X52 before D15, 13.3 before R2, and 14.1 before R1, when supporting 4-byte AS numbers and a BGP peer does not, allows remote attackers to cause a denial of service (memory corruption and RDP routing process crash and restart) via crafted transitive attributes in a BGP UPDATE.",juniper,junos,HIGH,CWE-119,BGP,Dependent,Implementation,Implementation problem due to errors in how the software processes and validates network protocol messages. The vulnerability specifically involves the processing of BGP UPDATE messages. Dependent because the problem is with the proccessing.,
CVE-2002-0630,CVE-2002-0630,The Telnet service for Polycom ViewStation before 7.2.4 allows remote attackers to cause a denial of service (crash) via long or malformed ICMP packets.,polycom,"viewstation_512, viewstation_128, viewstation_dcp, viewstation_v.35, viewstation_fx_vs4000, viewstation_h.323, viewstation_mp, viewstation_sp_384",MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,Malformed ICMP indicates related problem to ICMP protocol. Vulnerability due to a flaw in how the Telnet service implementation handles incoming ICMP packets.,
CVE-2011-1613,CVE-2011-1613,"Unspecified vulnerability in Cisco Wireless LAN Controller (WLC) software 6.0 before 6.0.200.0, 7.0 before 7.0.98.216, and 7.0.1xx before 7.0.112.0 allows remote attackers to cause a denial of service (device reload) via a sequence of ICMP packets, aka Bug ID CSCth74426.",cisco,wireless_lan_controller_software,HIGH,NVD-CWE-noinfo,ICMP,Dependent,Implementation,Implementation issue within the Cisco WLC software that allows remote attackers to crash the device by sending a sequence of ICMP packets. Dependent because it is a sequence of packets and not the fields of the packets.,
CVE-2003-0293,CVE-2003-0293,PalmOS allows remote attackers to cause a denial of service (CPU consumption) via a flood of ICMP echo request (ping) packets.,palm,palmos,MEDIUM,NVD-CWE-Other,ICMP,Dependent,Implementation,The problem involves how PalmOS implemented the handling of ICMP packets. Dependent because it is related to flood of packets and not the values in the packets.,
CVE-1999-1157,CVE-1999-1157,"Tcpip.sys in Windows NT 4.0 before SP4 allows remote attackers to cause a denial of service via an ICMP Subnet Mask Address Request packet, when certain multiple IP addresses are bound to the same network interface.",microsoft,windows_nt,MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,The problem stems from errors or oversights in how the networking code was implemented within the operating system.  ICMP Subnet Mask - related to ICMP protocol.,
CVE-2018-5380,CVE-2018-5380,"The Quagga BGP daemon (bgpd) prior to version 1.2.3 can overrun internal BGP code-to-string conversion tables used for debug by 1 pointer value, based on input.","canonical, quagga, siemens, debian","ruggedcom_rox_ii, debian_linux, quagga, ruggedcom_rox_ii_firmware, ubuntu_linux",MEDIUM,CWE-125,BGP,Dependent,Implementation,The vulnerability in the Quagga BGP daemon. The vulnerability involves an integer or buffer overflow within internal code-to-string conversion tables used for debugging purposes in bgpd.,
CVE-2016-10142,CVE-2016-10142,"An issue was discovered in the IPv6 protocol specification, related to ICMP Packet Too Big (PTB) messages. (The scope of this CVE is all affected IPv6 implementations from all vendors.) The security implications of IP fragmentation have been discussed at length in [RFC6274] and [RFC7739]. An attacker can leverage the generation of IPv6 atomic fragments to trigger the use of fragmentation in an arbitrary IPv6 flow (in scenarios in which actual fragmentation of packets is not needed) and can subsequently perform any type of fragmentation-based attack against legacy IPv6 nodes that do not implement [RFC6946]. That is, employing fragmentation where not actually needed allows for fragmentation-based attack vectors to be employed, unnecessarily. We note that, unfortunately, even nodes that already implement [RFC6946] can be subject to DoS attacks as a result of the generation of IPv6 atomic fragments. Let us assume that Host A is communicating with Host B and that, as a result of the widespread dropping of IPv6 packets that contain extension headers (including fragmentation) [RFC7872], some intermediate node filters fragments between Host B and Host A. If an attacker sends a forged ICMPv6 PTB error message to Host B, reporting an MTU smaller than 1280, this will trigger the generation of IPv6 atomic fragments from that moment on (as required by [RFC2460]). When Host B starts sending IPv6 atomic fragments (in response to the received ICMPv6 PTB error message), these packets will be dropped, since we previously noted that IPv6 packets with extension headers were being dropped between Host B and Host A. Thus, this situation will result in a DoS scenario. Another possible scenario is that in which two BGP peers are employing IPv6 transport and they implement Access Control Lists (ACLs) to drop IPv6 fragments (to avoid control-plane attacks). If the aforementioned BGP peers drop IPv6 fragments but still honor received ICMPv6 PTB error messages, an attacker could easily attack the corresponding peering session by simply sending an ICMPv6 PTB message with a reported MTU smaller than 1280 bytes. Once the attack packet has been sent, the aforementioned routers will themselves be the ones dropping their own traffic.",ietf,ipv6,HIGH,CWE-17,ICMP,Related,Implementation,"The vulnerability is related to how IPv6 implementations handle ICMPv6 Packet Too Big (PTB) messages, particularly in scenarios involving the generation of IPv6 atomic fragments. It results from errors in how IPv6 implementations handle specific network conditions and ICMPv6 messages",
CVE-2019-19215,CVE-2019-19215,"A buffer overflow vulnerability in BMC Control-M/Agent 7.0.00.000 when the On-Do action destination is Mail and the Control-M/Agent is configured to send the email, allows remote attackers to have unspecified impact via vectors related to the configured IP address or SMTP server.",bmcsoftware,control-m\/agent,HIGH,CWE-120,SMTP,Dependent,Implementation,"Exploatation occours through the protocol, but don’t exploit the protocol itself. In addition, the implementation of the SMTP protocol includes improper use of a buffer, that leads to a buffer overflow under certain conditions",
CVE-2021-31987,CVE-2021-31987,A user controlled parameter related to SMTP test functionality is not correctly validated making it possible to bypass blocked network recipients.,axis,"axis_os_2016, axis_os, axis_os_2020, axis_os_2018",HIGH,CWE-20,SMTP,Related,Implementation,"This cve exploits a flaw in the STMP test functionality. The vulnerability stems from a failure to validate user-controlled input properly within the SMTP test functionality, which is an implementation flaw.",
CVE-2003-0714,CVE-2003-0714,"The Internet Mail Service in Exchange Server 5.5 and Exchange 2000 allows remote attackers to cause a denial of service (memory exhaustion) by directly connecting to the SMTP service and sending a certain extended verb request, possibly triggering a buffer overflow in Exchange 2000.",microsoft,exchange_server,HIGH,CWE-400,SMTP,Related,Implementation,The vulnerability directly affects the operation of the protocol by creating dos.  Implementation flaws leads to improper handling of extended verb requests leads to a buffer overflow in Exchange 2000 and causes memory exhaustion in both Exchange Server 5.5 and Exchange 2000.,
CVE-2000-1129,CVE-2000-1129,McAfee WebShield SMTP 4.5 allows remote attackers to cause a denial of service via a malformed recipient field.,network_associates,webshield_smtp,MEDIUM,NVD-CWE-Other,SMTP,Related,Implementation,The vulnerability directly affects the operation of the protocol by creating dos.  The vulnerability origin is malformed recipient field - hence its origin is implementation,
CVE-2007-4565,CVE-2007-4565,sink.c in fetchmail before 6.3.9 allows context-dependent attackers to cause a denial of service (NULL dereference and application crash) by refusing certain warning messages that are sent over SMTP.,fetchmail,fetchmail,MEDIUM,NVD-CWE-Other,SMTP,Related,Implementation,"The vulnerability directly affects the operation of the protocol by creating dos. Implementation flaws in sink.c leads the software to false in handeling certain types of STMP messages, creating null pointer.",
CVE-2008-7074,CVE-2008-7074,"Format string vulnerability in MemeCode Software i.Scribe 1.88 through 2.00 before Beta9 allows remote SMTP servers to cause a denial of service (crash) and possibly execute arbitrary code via format string specifiers in a server response, which is not properly handled ""when displaying the signon message.""",memcode,i.scribe,HIGH,CWE-134,SMTP,Related,Implementation,The vulnerability uses the protocol itself to cause dos and execute code. Implementation flaws in i.scribe leads to mishandles format string specifiers in SMTP.,
CVE-2006-5551,CVE-2006-5551,Stack-based buffer overflow in QK SMTP 3.01 and earlier might allow remote attackers to execute arbitrary code via a long argument to the RCPT TO command.,qksoft,qk_smtp,HIGH,NVD-CWE-Other,SMTP,Related,Implementation,"The vulnerability is related to SMTP since it uses buffer overflow created there, and changing the protocol execution. The buffer overflow is a reasult of an implementation flaw.",
