CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2019-1859,CVE-2019-1859,"A vulnerability in the Secure Shell (SSH) authentication process of Cisco Small Business Switches software could allow an attacker to bypass client-side certificate authentication and revert to password authentication. The vulnerability exists because OpenSSH mishandles the authentication process. An attacker could exploit this vulnerability by attempting to connect to the device via SSH. A successful exploit could allow the attacker to access the configuration as an administrative user if the default credentials are not changed. There are no workarounds available; however, if client-side certificate authentication is enabled, disable it and use strong password authentication. Client-side certificate authentication is disabled by default.",cisco,"sg250-08hp_firmware, sg355-10p_firmware, sx550x-12f_firmware, sg300-10mp_firmware, sg500-52p, sf302-08mp, sg300-52p_firmware, sf550x-48, sg350x-24_firmware, sg250-18_firmware, sf250-24_firmware, sg550x-24p, sg550x-48mp_firmware, sg250x-24, sf550x-48mp, sg300-28p, sf300-48p_firmware, sg350x-24p, sg250-50p, sf300-48, sg250-08hp, sg250x-24_firmware, sg250x-48_firmware, sg500-28mpp_firmware, sg200-26fp_firmware, sf200-48p, sg500-28mpp, sx550x-16ft_firmware, sf550x-48p_firmware, sg300-10p_firmware, sx550x-52, sg550x-48, sf200-24p_firmware, sg200-26fp, sg300-52p, sx550x-24ft, sg500-28, sg200-50fp_firmware, sf250-48_firmware, sg250-08_firmware, sg200-50p_firmware, sf500-24p, sg250-50hp, sg550x-24mpp_firmware, sf350-48mp_firmware, sg500-52mp, sg350x-24, sf302-08pp_firmware, sg300-10mpp_firmware, sg300-28mp, sg300-20_firmware, sg200-18, sg350-10p, sf500-24p_firmware, sg200-50p, sf200-24, sg500-52p_firmware, sf550x-24p, sf500-48, sg500-28_firmware, sg350-28_firmware, sx550x-52_firmware, sg500-52_firmware, sf300-08, sg500xg-8f8t_firmware, sg350-10, sf302-08mpp_firmware, sg500-52mp_firmware, sg550x-48_firmware, sg300-10sfp, sg500x-48p, sg550x-48mp, sf500-48_firmware, sg350x-48p_firmware, sg300-10mpp, sg250-26hp, sf300-48pp_firmware, sg300-52mp, sg200-26_firmware, sg250-08, sf350-48, sg300-10p, sg300-52_firmware, sg250-26p_firmware, sg350-10p_firmware, sf550x-48mp_firmware, sg300-28pp_firmware, sg250x-48, sg300-52, sg250-18, sg200-18_firmware, sg500-52, sg250-50_firmware, sg550x-48p_firmware, sg250x-24p, sg350-28mp, sg300-10sfp_firmware, sg200-50, sg350-28, sg500x-24p, sg550x-24mp, sg350x-48p, sg550x-24mpp, sx550x-16ft, sf550x-24mp_firmware, sg350-10mp, sg200-50_firmware, sf300-48p, sg500-28p_firmware, sg300-28p_firmware, sf350-48p_firmware, sf300-08_firmware, sf200-48_firmware, sg500x-48_firmware, sg250x-48p, sf300-48pp, sg350x-48mp, sg300-10mp, sg550x-24p_firmware, sf200-48p_firmware, sg300-28, sf302-08pp, sg500-28p, sf300-24_firmware, sf550x-48_firmware, sg500x-48p_firmware, sg250-26_firmware, sg350-10mp_firmware, sf350-48mp, sf300-24p_firmware, sf302-08mpp, sf302-08p_firmware, sf300-24pp_firmware, sg300-10pp, sg350xg-2f10, sx550x-24, sf300-24mp, sg300-20, sf500-48p_firmware, sf302-08, sg250-50hp_firmware, sx550x-24ft_firmware, sg250-26p, sg350x-48_firmware, sg350xg-48t, sx550x-24f, sf300-48_firmware, sg300-28pp, sg350-28mp_firmware, sg500x-48, sg355-10p, sg200-26p_firmware, sg200-08p, sg300-52mp_firmware, sg250x-48p_firmware, sg350xg-24t_firmware, sx550x-24f_firmware, sg250-26hp_firmware, sg350x-24mp_firmware, sg300-10, sg550x-24_firmware, sg350xg-24f, sg550x-24, sg250x-24p_firmware, sf550x-24p_firmware, sg300-28mp_firmware, sg350x-48, sg550x-48p, sg350xg-24t, sf500-24, sf250-48hp, sx550x-24_firmware, sf550x-24mp, sf350-48_firmware, sg200-26, sf200-24_firmware, sg300-10pp_firmware, sg300-28_firmware, sg200-08p_firmware, sg200-08, sg500xg-8f8t, sf302-08mp_firmware, sg500x-24p_firmware, sg250-50, sg350x-48mp_firmware, sf200-24fp, sg350xg-48t_firmware, sg550x-24mp_firmware, sg200-08_firmware, sf500-48p, sg300-10_firmware, sg250-50p_firmware, sg350xg-2f10_firmware, sf550x-48p, sg350xg-24f_firmware, sg350x-24mp, sf250-48, sf200-48, sg350-28p, sg200-26p, sx550x-12f, sf550x-24, sf250-24p, sg500x-24, sf300-24p, sg250-10p, sf500-24_firmware, sg500x-24_firmware, sf250-48hp_firmware, sf350-48p, sf300-24pp, sf200-24p, sf250-24p_firmware, sg350-10_firmware, sf300-24mp_firmware, sg350x-24p_firmware, sf550x-24_firmware, sf250-24, sf200-24fp_firmware, sg200-10fp_firmware, sf302-08_firmware, sg250-10p_firmware, sf302-08p, sf300-24, sg350-28p_firmware, sg200-50fp, sg200-10fp, sg250-26",HIGH,CWE-295,SSH,Dependent,Implementation,"The vulnerability involves mishandling the SSH authentication process, allowing an attacker to bypass client-side certificate authentication.",
CVE-2009-3710,CVE-2009-3710,"RioRey RIOS 4.6.6 and 4.7.0 uses an undocumented, hard-coded username (dbadmin) and password (sq!us3r) for an SSH tunnel, which allows remote attackers to gain privileges via port 8022.",riorey,rios,HIGH,CWE-255,SSH,Dependent,Implementation,"The vulnerability involves the use of undocumented, hard-coded credentials for an SSH tunnel, allowing attackers to gain privileges.",
CVE-2015-0667,CVE-2015-0667,"The Management Interface on Cisco Content Services Switch (CSS) 11500 devices 8.20.4.02 and earlier allows remote attackers to bypass intended restrictions on local-network device access via crafted SSH packets, aka Bug ID CSCut14855.",cisco,"content_services_switch_11500_firmware, content_services_switch_11500",MEDIUM,CWE-284,SSH,Dependent,Implementation,The vulnerability involves the use of crafted SSH packets to bypass access restrictions on the Cisco Content Services Switch,
CVE-2009-1165,CVE-2009-1165,"Memory leak on the Cisco Wireless LAN Controller (WLC) platform 4.x before 4.2.205.0, 5.1 before 5.1.163.0, and 5.0 and 5.2 before 5.2.178.0, as used in Cisco 1500 Series, 2000 Series, 2100 Series, 4100 Series, 4200 Series, and 4400 Series Wireless Services Modules (WiSM), WLC Modules for Integrated Services Routers, and Catalyst 3750G Integrated Wireless LAN Controllers, allows remote attackers to cause a denial of service (memory consumption and device reload) via SSH management connections, aka Bug ID CSCsw40789.",cisco,"catalyst_3750g, cisco_1500_wireless_lan_controller, cisco_2100_wireless_lan_controller, cisco_4200_wireless_lan_controller, cisco_4100_wireless_lan_controller, cisco_2000_wireless_lan_controller, cisco_4400_wireless_lan_controller",HIGH,CWE-399,SSH,Dependent,Implementation,"The vulnerability involves a memory leak triggered by SSH management connections, allowing remote attackers to cause a denial of service.",
CVE-2017-6720,CVE-2017-6720,"A vulnerability in the Secure Shell (SSH) subsystem of Cisco Small Business Managed Switches software could allow an authenticated, remote attacker to cause a reload of the affected switch, resulting in a denial of service (DoS) condition. The vulnerability is due to improper processing of SSH connections. An attacker could exploit this vulnerability by logging in to an affected switch via SSH and sending a malicious SSH message. This vulnerability affects the following Cisco products when SSH is enabled: Small Business 300 Series Managed Switches, Small Business 500 Series Stackable Managed Switches, 350 Series Managed Switches, 350X Series Stackable Managed Switches, 550X Series Stackable Managed Switches, ESW2 Series Advanced Switches. Cisco Bug IDs: CSCvb48377.",cisco,"sg355-10p_firmware, sx550x-12f_firmware, sg300-10mp_firmware, sg500-52p, sf302-08mp, sg300-52p_firmware, sf550x-48, sg350x-24_firmware, sg550x-24p, sg550x-48mp_firmware, sf550x-48mp, sg300-28p, sf300-48p_firmware, sg350x-24p, sf300-48, sg500-28mpp_firmware, sg500-28mpp, sx550x-16ft_firmware, sf550x-48p_firmware, sg300-10p_firmware, sx550x-52, sg550x-48, sx550x-24ft, sg300-52p, sg500-28, esw2-550x-48dc_firmware, sf500-24p, sg550x-24mpp_firmware, sf350-48mp_firmware, sg500-52mp, sg350x-24, sf302-08pp_firmware, sg300-10mpp_firmware, sg300-28mp, sg300-20_firmware, sg350-10p, sf500-24p_firmware, sg500-52p_firmware, sf550x-24p, sg500-28_firmware, sf500-48, sg350-28_firmware, sx550x-52_firmware, sg500-52_firmware, sf300-08, sg500xg-8f8t_firmware, sg350-10, sf302-08mpp_firmware, sg500-52mp_firmware, sg550x-48_firmware, sg300-10sfp, sg500x-48p, sg550x-48mp, sf500-48_firmware, esw2-550x-48_firmware, sg350x-48p_firmware, sg300-10mpp, sf300-48pp_firmware, sg300-52mp, sf350-48, sg300-10p, sg300-52_firmware, sg350-10p_firmware, sf550x-48mp_firmware, sg300-28pp_firmware, sg300-52, esw2-350g-52_firmware, sg550x-48p_firmware, sg500-52, esw2-550x-48, sg350-28mp, sg300-10sfp_firmware, sg350-28, sg500x-24p, sg550x-24mp, sg350x-48p, sg550x-24mpp, sx550x-16ft, sf550x-24mp_firmware, sg350-10mp, sf300-48p, sg500-28p_firmware, sg300-28p_firmware, sf350-48p_firmware, sf300-08_firmware, sg500x-48_firmware, sf300-48pp, sg350x-48mp, sg300-10mp, sg550x-24p_firmware, sg300-28, sg500-28p, sf302-08pp, sf550x-48_firmware, sf300-24_firmware, sg500x-48p_firmware, sf350-48mp, sg350-10mp_firmware, sf300-24p_firmware, sf302-08mpp, sf302-08p_firmware, sf300-24pp_firmware, sg300-10pp, sg350xg-2f10, sx550x-24, sf300-24mp, sg300-20, sf500-48p_firmware, sf302-08, sx550x-24ft_firmware, sg350x-48_firmware, sg350xg-48t, sx550x-24f, sf300-48_firmware, sg300-28pp, sg350-28mp_firmware, sg500x-48, sg355-10p, sg300-52mp_firmware, esw2-350g-52dc_firmware, sg350xg-24t_firmware, sx550x-24f_firmware, esw2-350g-52, sg350x-24mp_firmware, sg300-10, sg550x-24_firmware, sg350xg-24f, sg550x-24, sf550x-24p_firmware, sg300-28mp_firmware, sg350x-48, sg550x-48p, sg350xg-24t, sf500-24, sx550x-24_firmware, sf550x-24mp, sf350-48_firmware, sg300-10pp_firmware, sg300-28_firmware, sg500xg-8f8t, sg500x-24p_firmware, sf302-08mp_firmware, sg350x-48mp_firmware, esw2-550x-48dc, sg350xg-48t_firmware, sg550x-24mp_firmware, sf500-48p, sg300-10_firmware, sg350xg-2f10_firmware, sf550x-48p, sg350xg-24f_firmware, sg350x-24mp, sg350-28p, sx550x-12f, sf550x-24, sg500x-24, sf300-24p, sf500-24_firmware, sg500x-24_firmware, sf350-48p, sf300-24pp, sg350-10_firmware, sf300-24mp_firmware, sg350x-24p_firmware, sf550x-24_firmware, sf302-08_firmware, sf302-08p, sf300-24, sg350-28p_firmware, esw2-350g-52dc",MEDIUM,CWE-119,SSH,Dependent,Implementation,"The vulnerability involves improper processing of SSH connections, allowing an attacker to cause a denial of service, the issue could be considered a logical flaw if the problem arises from the design of how SSH connections are processed",
CVE-2001-1382,CVE-2001-1382,"The ""echo simulation"" traffic analysis countermeasure in OpenSSH before 2.9.9p2 sends an additional echo packet after the password and carriage return is entered, which could allow remote attackers to determine that the countermeasure is being used.",openbsd,openssh,MEDIUM,NVD-CWE-Other,SSH,Dependent,Logic,"The issue is a logical flaw in the design of the echo simulation countermeasure, allowing attackers to detect its usage.",
CVE-2008-0590,CVE-2008-0590,Buffer overflow in Ipswitch WS_FTP Server with SSH 6.1.0.0 allows remote authenticated users to cause a denial of service (crash) and possibly execute arbitrary code via a long opendir command.,progress,ws_ftp_server,HIGH,CWE-119,SSH,Dependent,Implementation,"The vulnerability involves a buffer overflow due to improper handling of the opendir command in Ipswitch WS_FTP Server with SSH, allowing authenticated users to cause a denial of service and possibly execute arbitrary code.",
CVE-2003-1119,CVE-2003-1119,SSH Secure Shell before 3.2.9 allows remote attackers to cause a denial of service via malformed BER/DER packets.,ssh,secure_shell,MEDIUM,NVD-CWE-Other,SSH,Dependent,Logic,"If the improper handling of malformed BER/DER packets is due to a design flaw in the packet processing logic, this would classify it as a logical error rather than an implementation flaw.",
CVE-2021-31352,CVE-2021-31352,"An Information Exposure vulnerability in Juniper Networks SRC Series devices configured for NETCONF over SSH permits the negotiation of weak ciphers, which could allow a remote attacker to obtain sensitive information. A remote attacker with read and write access to network data could exploit this vulnerability to display plaintext bits from a block of ciphertext and obtain sensitive information. This issue affects all Juniper Networks SRC Series versions prior to 4.13.0-R6.",juniper,session_and_resource_control,MEDIUM,CWE-200,SSH,Dependent,Implementation,"The vulnerability involves an implementation flaw in how Juniper Networks SRC Series devices handle weak cipher negotiation in NETCONF over SSH, allowing a remote attacker to obtain sensitive information.",
CVE-2016-4927,CVE-2016-4927,Insufficient validation of SSH keys in Junos Space before 15.2R2 allows man-in-the-middle (MITM) type of attacks while a Space device is communicating with managed devices.,juniper,junos_space,HIGH,CWE-20,SSH,Related,Implementation,"The vulnerability involves an implementation flaw in Junos Space's validation of SSH keys, allowing potential man-in-the-middle attacks during communication with managed devices.",
