CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2019-17101,CVE-2019-17101,Improper Neutralization of Special Elements used in a Command ('Command Injection') vulnerability in firmware versions prior to x.xx of Netatmo Smart Indoor Camera allows an attacker to execute commands on the device. This issue affects: Netatmo Smart Indoor Camera version and prior versions.,netatmo,"smart_indoor_camera, smart_indoor_camera_firmware",MEDIUM,CWE-77,None,Unrelated,Implementation,Command injection does not envolve email prootcols. The vulnerability stems from improper Neutralization of Special Elements used in a Command - hence its origin is implementation.,
CVE-2021-27216,CVE-2021-27216,"Exim 4 before 4.94.2 has Execution with Unnecessary Privileges. By leveraging a delete_pid_file race condition, a local user can delete arbitrary files as root. This involves the -oP and -oPX options.",exim,exim,MEDIUM,CWE-269,None,Unrelated,Implementation,"The vulnerability is not directly related to SMTP or POP3 protocols, as it relates to an operational issue in Exim 4's handling of PID file deletion. The vulnerability stems from  a race condition in PID file deletion is exploited by local users - hence its origin is implementation.",
CVE-2002-2245,CVE-2002-2245,"ftpd in NetBSD 1.5 through 1.5.3 and 1.6 does not properly quote a digit in response to a STAT command for a filename that contains a carriage return followed by a digit, which can cause firewalls and other intermediary devices to lose proper track of the FTP session.",netbsd+J48,ftpd,MEDIUM,CWE-189,None,Unrelated,Implementation,"The vulnerability is not directly related to SMTP or POP3 protocols, as it relates to FTP protocol and its implementation in ftpd on NetBSD.",
CVE-2017-15618,CVE-2017-15618,"TP-Link WVR, WAR and ER devices allow remote authenticated administrators to execute arbitrary commands via command injection in the new-enable variable in the pptp_client.lua file.",tp-link,"war302_firmware, wvr4300l, war458l_firmware, wvr900g, r483_firmware, er5120g, wvr300_firmware, er5510g_firmware, r473g_firmware, war1750l, wvr1300l, r478\+_firmware, wvr4300l_firmware, r488_firmware, r4299g, wvr302_firmware, r473p-ac, wvr900l_firmware, war2600l_firmware, wvr1300g_firmware, r473gp-ac_firmware, war458, wvr458l, r473, r488, wvr2600l, r483g_firmware, wvr300, er5110g, wvr2600l_firmware, wvr1750l_firmware, r478, r473g, r478_firmware, er5510g, war450l, r4239g_firmware, war2600l, er5520g_firmware, r4299g_firmware, r4149g_firmware, r473_firmware, r4149g, r4239g, war1300l, er5520g, r473gp-ac, war900l, war302, wvr1750l, er5110g_firmware, war450l_firmware, war900l_firmware, war450, r473p-ac_firmware, r478g\+_firmware, war450_firmware, war1750l_firmware, wvr302, wvr900l, r478g\+, war1300l_firmware, r478\+, wvr1300l_firmware, wvr900g_firmware, wvr450l, war458l, wvr450_firmware, wvr458l_firmware, wvr450, r483g, r483, er5120g_firmware, war458_firmware, wvr450l_firmware, wvr1300g",HIGH,NVD-CWE-noinfo,None,Unrelated,Implementation,Command injection does not envolve email prootcols. The vulnerability stems from an implementation flaw where the pptp_client.lua file fails to properly handle user inputs.,
CVE-2007-1644,CVE-2007-1644,"The dynamic DNS update mechanism in the DNS Server service on Microsoft Windows does not properly authenticate clients in certain deployments or configurations, which allows remote attackers to change DNS records for a web proxy server and conduct man-in-the-middle (MITM) attacks on web traffic, conduct pharming attacks by poisoning DNS records, and cause a denial of service (erroneous name resolution).",microsoft,all_windows,HIGH,NVD-CWE-Other,None,Unrelated,Implementation,"The vulnerability does not involve or depend on the POP3 protocol itself, but relatesto vulnerability in the DNS Server service on Microsoft Windows related to client authentication in dynamic DNS updates. authentication in dynamic DNS updates, due to implementation flaw.",
CVE-2017-16653,CVE-2017-16653,"An issue was discovered in Symfony before 2.7.38, 2.8.31, 3.2.14, 3.3.13, 3.4-BETA5, and 4.0-BETA5. The current implementation of CSRF protection in Symfony (Version >=2) does not use different tokens for HTTP and HTTPS; therefore the token is subject to MITM attacks on HTTP and can then be used in an HTTPS context to do CSRF attacks.","debian, sensiolabs","symfony, debian_linux",MEDIUM,NVD-CWE-noinfo,None,Unrelated,Logic,"Command injection does not envolve email prootcols. The origin is logic because there should be support to creation and validation of different tokens for HTTP, HTTPS.",
CVE-2016-10613,CVE-2016-10613,"bionode-sra is a Node.js wrapper for SRA Toolkit. bionode-sra downloads data resources over HTTP, which leaves it vulnerable to MITM attacks.",bionode,bionode-sra,MEDIUM,CWE-310,None,Unrelated,Logic,"The vulnerability does not relate to the POP3, SMTP protocols, as it envolves downloading a node.js lib. The origin is logic because the lib shouldn’t be downloaded with HTTP since it not secure.",
CVE-2004-0155,CVE-2004-0155,kame,,racoon,HIGH,NVD-CWE-Other,None,Unrelated,Implementation,"IKE protopcol isn't related to SSH nor ARP, the vulnerabillity is wrong implementation which can lead to MITM","The KAME IKE Daemon Racoon, when authenticating a peer during Phase 1, validates the X.509 certificate but does not verify the RSA signature authentication, which allows remote attackers to establish unauthorized IP connections or conduct man-in-the-middle attacks using a valid, trusted X.509 certificate."
CVE-2020-28864,CVE-2020-28864,winscp,,winscp,CRITICAL,CWE-120,None,Unrelated,Implementation,Buffer overflow vulnerability caused by wrong implemetation of WinSCP (FTP protocol).  . Not related to SSH nor ARP.,Buffer overflow in WinSCP 5.17.8 allows a malicious FTP server to cause a denial of service or possibly have other unspecified impact via a long file name.
CVE-2014-8654,CVE-2014-8654,compal_broadband_networks,,"cg6640e_wireless_gateway, ch664oe_wireless_gateway, firmware",MEDIUM,CWE-352,None,Unrelated,Implementation,"The vulnerabilities are related to web based configuration interfaces of the wireless gateway and involve CSRF attacks, which doesn't related or depend in this case to SSH nor ARP.  The flaw is in implementation ","Multiple cross-site request forgery (CSRF) vulnerabilities in Compal Broadband Networks (CBN) CH6640E and CG6640E Wireless Gateway hardware 1.0 with firmware CH6640-3.5.11.7-NOSH allow remote attackers to hijack the authentication of administrators for requests that (1) have unspecified impact on DDNS configuration via a request to basicDDNS.html, (2) change the wifi password via the psKey parameter to setWirelessSecurity.html, (3) add a static MAC address via the MacAddress parameter in an add_static action to setBasicDHCP1.html, or (4) enable or disable UPnP via the UPnP parameter in an apply action to setAdvancedOptions.html."
CVE-2018-1281,CVE-2018-1281,apache,,mxnet,MEDIUM,CWE-200,None,Unrelated,Implementation,Issue lies in implementation of the Apache MXNet handling IP address binding. Not related to SSH nor ARP.,"The clustered setup of Apache MXNet allows users to specify which IP address and port the scheduler will listen on via the DMLC_PS_ROOT_URI and DMLC_PS_ROOT_PORT env variables. In versions older than 1.0.0, however, the MXNet framework will listen on 0.0.0.0 rather than user specified DMLC_PS_ROOT_URI once a scheduler node is initialized. This exposes the instance running MXNet to any attackers reachable via the interface they didn't expect to be listening on. For example: If a user wants to run a clustered setup locally, they may specify to run on 127.0.0.1. But since MXNet will listen on 0.0.0.0, it makes the port accessible on all network interfaces."
CVE-2020-13150,CVE-2020-13150,dlink,,"dsl-2750u, dsl-2750u_firmware",HIGH,CWE-306,None,Unrelated,Implementation,"Bad implementation, not related to ARP nor SSH. The issue is MAC address filtering rules are not applied immediately upon device restart, allowing a period of unauthorized access.","D-link DSL-2750U ISL2750UEME3.V1E devices allow approximately 90 seconds of access to the control panel, after a restart, before MAC address filtering rules become active."
CVE-2021-0319,CVE-2021-0319,google,,android,HIGH,CWE-863,None,Unrelated,Implementation,"Bad implementation, not related to ARP nor SSH. The issue caused by wrong handling of permissions in the android framework's Bluetooth functionality","In checkCallerIsSystemOr of CompanionDeviceManagerService.java, there is a possible way to get a nearby Bluetooth device's MAC address without appropriate permissions due to a permissions bypass. This could lead to local escalation of privilege that grants access to nearby MAC addresses, with User execution privileges needed. User interaction is needed for exploitation. Product: Android; Versions: Android-8.0, Android-8.1, Android-9, Android-10, Android-11; Android ID: A-167244818."
CVE-2002-0381,CVE-2002-0381,"openbsd, freebsd, netbsd",,"openbsd, freebsd, netbsd",MEDIUM,NVD-CWE-Other,None,Unrelated,Implementation,"Bad implementation of TCP implementation in BSD operating systems, not related to ARP nor SSH. ","The TCP implementation in various BSD operating systems (tcp_input.c) does not properly block connections to broadcast addresses, which could allow remote attackers to bypass intended filters via packets with a unicast link layer address and an IP broadcast address."
CVE-2019-0334,CVE-2019-0334,sap,,businessobjects_business_intelligence,MEDIUM,CWE-79,None,Unrelated,Implementation,"Wrong implementation resulting in option to make XSS attacks, not related to ARP nor SSH. ","When creating a module in SAP BusinessObjects Business Intelligence Platform (BI Workspace), versions 4.1, 4.2, 4.3, it is possible to store a malicious script which when executed later could potentially allow a user to escalate privileges via session hijacking. The attacker could also access other sensitive information, leading to Stored Cross Site Scripting."
CVE-2021-29043,CVE-2021-29043,liferay,,"liferay_portal, dxp",MEDIUM,CWE-200,None,Unrelated,Implementation,"Incorrect implementation as the software doesn't obfuscating proxy passwords , not related to ARP nor SSH. ","The Portal Store module in Liferay Portal 7.0.0 through 7.3.5, and Liferay DXP 7.0 before fix pack 97, 7.1 before fix pack 21, 7.2 before fix pack 10 and 7.3 before fix pack 1 does not obfuscate the S3 store's proxy password, which allows attackers to steal the proxy password via man-in-the-middle attacks or shoulder surfing."
CVE-2009-0093,CVE-2009-0093,microsoft,,"windows_2000, windows_server_2003, windows_server_2008",LOW,CWE-20,None,Unrelated,Implementation,"Implementation flaw due wrong handling of DNS dynamic updates and WPAD hostname registration, not related to ARP or SSH.","Windows DNS Server in Microsoft Windows 2000 SP4, Server 2003 SP1 and SP2, and Server 2008, when dynamic updates are enabled, does not restrict registration of the ""wpad"" hostname, which allows remote authenticated users to hijack the Web Proxy Auto-Discovery (WPAD) feature, and conduct man-in-the-middle attacks by spoofing a proxy server, via a Dynamic Update request for this hostname, aka ""DNS Server Vulnerability in WPAD Registration Vulnerability,"" a related issue to CVE-2007-1692."
CVE-2004-2250,CVE-2004-2250,goosequill,,audienceconnect_remoteeditor,HIGH,NVD-CWE-Other,None,Unrelated,Implementation,"From the description - its unrelated to ARP or SSH.  the issue is unclear, there is not enough OSINT to determine what is the fault. If I had to guess I would say it is some kind of improper implementation or misconfiguration of access controls. ","Unknown vulnerability in the ""access code"" in RemoteEditor before 0.1.6 has unknown impact and attack vectors, possibly involving a bypass of IP address restrictions."
CVE-2017-6094,CVE-2017-6094,genexis,,gaps,CRITICAL,CWE-200,None,Unrelated,Implementation,"Implementation flaw due to predictable algorithm for computing ""chk"" value, unrelated to SSH or ARP.","CPEs used by subscribers on the access network receive their individual configuration settings from a central GAPS instance. A CPE identifies itself by the MAC address of its WAN interface and a certain ""chk"" value (48bit) derived from the MAC. The algorithm used to compute the ""chk"" was disclosed by reverse engineering the CPE's firmware. As a result, it is possible to forge valid ""chk"" values for any given MAC address and therefore receive the configuration settings of other subscribers' CPEs. The configuration settings often contain sensitive values, for example credentials (username/password) for VoIP services. This issue affects Genexis B.V. GAPS up to 7.2."
CVE-2020-7244,CVE-2020-7244,comtechtel,,"stampede_fx-1010_firmware, stampede_fx-1010",HIGH,CWE-78,None,Unrelated,Implementation,Implementation flaw due to improper input handling and validation. Unrelated to either ARP or SSH.,"Comtech Stampede FX-1010 7.4.3 devices allow remote authenticated administrators to achieve remote code execution by navigating to the Poll Routes page and entering shell metacharacters in the Router IP Address field. (In some cases, authentication can be achieved with the comtech password for the comtech account.)"
CVE-2006-1211,CVE-2006-1211,micromuse,,netcool_neusecure,HIGH,NVD-CWE-Other,None,Unrelated,Implementation,"Implementation flaw caused by not restricting the database access to trusted sources only, leading to potential unauthorized access. Unrelated to ARP or SSH.","IBM Tivoli Micromuse Netcool/NeuSecure 3.0.236 configures a MySQL database to allow connections from any source IP address with the ns database account, which allows remote attackers to bypass the Netcool/NeuSecure application layer and perform unauthorized database actions.  NOTE: IBM has privately confirmed to CVE that a fix is available for these issues."
CVE-2003-1096,CVE-2003-1096,cisco,,leap,HIGH,NVD-CWE-Other,None,Unrelated,Implementation,"Fault in implementation of the challenge/response authentication mechanism, which is a an HTTP protocol and isn't related to SSH or ARP. ","The Cisco LEAP challenge/response authentication mechanism uses passwords in a way that is susceptible to dictionary attacks, which makes it easier for remote attackers to gain privileges via brute force password guessing attacks."
CVE-2020-5759,CVE-2020-5759,grandstream,,"ucm6204, ucm6208_firmware, ucm6202, ucm6208, ucm6202_firmware, ucm6204_firmware",CRITICAL,CWE-78,None,Related,Implementation,Same CVE as in line 24.   Implementation flaw due to expliotation of SSH crafted cmd.,"Grandstream UCM6200 series firmware version 1.0.20.23 and below is vulnerable to OS command injection via SSH. An authenticated remote attacker can execute commands as the root user by issuing a specially crafted ""unset"" command."
CVE-2009-0093,CVE-2009-0093,microsoft,,"windows_2000, windows_server_2003, windows_server_2008",LOW,CWE-20,None,Unrelated,Implementation,"Implementation flaw as the DNS server isn't properly restrict the registration of the ""wpad"" hostname. unrelated to ARP nor SSH.","Windows DNS Server in Microsoft Windows 2000 SP4, Server 2003 SP1 and SP2, and Server 2008, when dynamic updates are enabled, does not restrict registration of the ""wpad"" hostname, which allows remote authenticated users to hijack the Web Proxy Auto-Discovery (WPAD) feature, and conduct man-in-the-middle attacks by spoofing a proxy server, via a Dynamic Update request for this hostname, aka ""DNS Server Vulnerability in WPAD Registration Vulnerability,"" a related issue to CVE-2007-1692."
CVE-2019-13152,CVE-2019-13152,trendnet,,"tew-827dru_firmware, tew-827dru",HIGH,CWE-77,None,Unrelated,Implementation,Implementation flaw due to improper input handling and validation in apply.cgi script. Unrelated to either ARP or SSH.,An issue was discovered in TRENDnet TEW-827DRU firmware before 2.05B11. There is a command injection in apply.cgi (exploitable with authentication) via the IP Address in Add Gaming Rule.
CVE-2020-29144,CVE-2020-29144,ericsson,,"bscs_ix_r18_billing_\&_rating_mx, bscs_ix_r18_billing_\&_rating_admx",MEDIUM,CWE-79,None,Unrelated,Implementation,"Implementation flaw which make the device vulnerable to stored XSS via an Alert Dashboard comment, unrelated to SSH nor ARP.","In Ericsson BSCS iX R18 Billing & Rating iX R18, MX is a web base module in BSCS iX that is vulnerable to stored XSS via an Alert Dashboard comment. In most test cases, session hijacking was also possible by utilizing the XSS vulnerability. This potentially allows for full account takeover, or exploiting admins' browsers by using the beef framework."
CVE-2009-0891,CVE-2009-0891,ibm,,websphere_application_server,MEDIUM,CWE-287,None,Unrelated,Implementation,implementation flaw caused by improper forcing of nonce and timestamps expiration values in the IBM WebSphere Application Server. unrelated to SSH nor ARP.,"The Web Services Security component in IBM WebSphere Application Server 7.0 before Fix Pack 1 (7.0.0.1), 6.1 before Fix Pack 23 (6.1.0.23),and 6.0.2 before Fix Pack 33 (6.0.2.33) does not properly enforce (1) nonce and (2) timestamp expiration values in WS-Security bindings as stored in the com.ibm.wsspi.wssecurity.core custom property, which allows remote authenticated users to conduct session hijacking attacks."
CVE-2002-2103,CVE-2002-2103,apache,,http_server,MEDIUM,NVD-CWE-Other,None,Unrelated,Implementation,"implementation flaw due to improper handling of reverse DNS lookups, unrelated to SSH nor ARP.","Apache before 1.3.24, when writing to the log file, records a spoofed hostname from the reverse lookup of an IP address, even when a double-reverse lookup fails, which allows remote attackers to hide the original source of activities."
CVE-2009-2426,CVE-2009-2426,tor,,tor,MEDIUM,NVD-CWE-noinfo,None,Unrelated,Implementation,Implementation flaw due to improper handling of relay cells and DNS responses. Not related to SSH nor ARP.,The connection_edge_process_relay_cell_not_open function in src/or/relay.c in Tor 0.2.x before 0.2.0.35 and 0.1.x before 0.1.2.8-beta allows exit relays to have an unspecified impact by causing controllers to accept DNS responses that redirect to an internal IP address via unknown vectors.  NOTE: some of these details are obtained from third party information.
CVE-2015-5369,CVE-2015-5369,juniper,,"pulse_connect_secure, pcs6500, pcs6000, mag_pcs360",MEDIUM,"CWE-20, CWE-17",None,Unrelated,Implementation,Implementation flaw due to improper validation of the Finished TLS handshake message. Not related to SSH nor ARP.,"Pulse Connect Secure (aka PCS and formerly Juniper PCS) PSC6000, PCS6500, and MAG PSC360 8.1 before 8.1r5, 8.0 before 8.0r13, 7.4 before 7.4r13.5, and 7.1 before 7.1r22.2 and PPS 5.1 before 5.1R5 and 5.0 before 5.0R13, when Hardware Acceleration is enabled, does not properly validate the Finished TLS handshake message, which makes it easier for remote attackers to conduct man-in-the-middle attacks via a crafted Finished message."
CVE-2004-2104,CVE-2004-2104,novell,,netware,MEDIUM,NVD-CWE-Other,None,Unrelated,Implementation,Implementation flaw due to improper handling of sensitive information exposure. Unrelated to either ARP or SSH.,"Novell NetWare Enterprise Web Server 5.1 and 6.0 allows remote attackers to obtain sensitive server information, including the internal IP address, via a direct request to (1) snoop.jsp, (2) SnoopServlet, (3) env.bas, or (4) lcgitest.nlm."
CVE-2021-20110,CVE-2021-20110,zohocorp,,manageengine_assetexplorer,CRITICAL,CWE-295,None,Dependent,Implementation,Implementation flaw due to lack of HTTPS certificate validation and improper handling of HTTP response sizes. The vulnerability requires HTTPS to be in use for communication but does not exploit a specific feature. Unrelated to SSH or ARP. ,"Due to Manage Engine Asset Explorer Agent 1.0.34 not validating HTTPS certificates, an attacker on the network can statically configure their IP address to match the Asset Explorer's Server IP address. This will allow an attacker to send a NEWSCAN request to a listening agent on the network as well as receive the agent's HTTP request verifying its authtoken. In httphandler.cpp, the agent reaching out over HTTP is vulnerable to an Integer Overflow, which can be turned into a Heap Overflow allowing for remote code execution as NT AUTHORITY/SYSTEM on the agent machine. The Integer Overflow occurs when receiving POST response from the Manage Engine server, and the agent calling ""HttpQueryInfoW"" in order to get the ""Content-Length"" size from the incoming POST request. This size is taken, but multiplied to a larger amount. If an attacker specifies a Content-Length size of 1073741823 or larger, this integer arithmetic will wrap the value back around to smaller integer, then calls ""calloc"" with this size to allocate memory. The following API ""InternetReadFile"" will copy the POST data into this buffer, which will be too small for the contents, and cause heap overflow."
CVE-2007-3571,CVE-2007-3571,novell,,"netware, groupwise",MEDIUM,NVD-CWE-Other,None,Related,Implementation,Implementation flaw due to improper handling of HTTP headers. Unrelated to SSH nor ARP.,"The Apache Web Server as used in Novell NetWare 6.5 and GroupWise allows remote attackers to obtain sensitive information via a certain directive to Apache that causes the HTTP-Header response to be modified, which may reveal the server's internal IP address."
CVE-2003-0069,CVE-2003-0069,putty,,putty,HIGH,NVD-CWE-Other,None,Unrelated,Implementation,Implementation flaw due to improper handling of terminal escape sequences. Unrelated to ARP nor SSH.,"The PuTTY terminal emulator 0.53 allows attackers to modify the window title via a certain character escape sequence and then insert it back to the command line in the user's terminal, e.g. when the user views a file containing the malicious sequence, which could allow the attacker to execute arbitrary commands."
CVE-2013-4458,CVE-2013-4458,"suse, gnu",,"linux_enterprise_server, glibc, linux_enterprise_debuginfo",MEDIUM,CWE-119,None,Unrelated,Implementation,"Implementation flaw due to improper handling of input in the getaddrinfo function. Unrelated to either ARP or SSH.
",Stack-based buffer overflow in the getaddrinfo function in sysdeps/posix/getaddrinfo.c in GNU C Library (aka glibc or libc6) 2.18 and earlier allows remote attackers to cause a denial of service (crash) via a (1) hostname or (2) IP address that triggers a large number of AF_INET6 address results.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2013-1914.
CVE-2019-0334,CVE-2019-0334,"When creating a module in SAP BusinessObjects Business Intelligence Platform (BI Workspace), versions 4.1, 4.2, 4.3, it is possible to store a malicious script which when executed later could potentially allow a user to escalate privileges via session hijacking. The attacker could also access other sensitive information, leading to Stored Cross Site Scripting.",sap,businessobjects_business_intelligence,MEDIUM,CWE-79,None,Unrelated,Logic,"The issue described does not involve ARP or SSH protocols. It is a design flaw related to the handling of user input and script storage in SAP BusinessObjects, leading to potential privilege escalation and XSS.",
CVE-2012-6371,CVE-2012-6371,"The WPA2 implementation on the Belkin N900 F9K1104v1 router establishes a WPS PIN based on 6 digits of the LAN/WLAN MAC address, which makes it easier for remote attackers to obtain access to a Wi-Fi network by reading broadcast packets, a different vulnerability than CVE-2012-4366.",belkin,n900_wireless_router,LOW,CWE-310,None,Unrelated,Implementation,"The vulnerability is specific to the implementation of WPA2 on the Belkin router, where the WPS PIN generation method is flawed. This has no relation to ARP or SSH protocols.",
CVE-2013-4651,CVE-2013-4651,"Siemens Scalance W7xx devices with firmware before 4.5.4 use the same hardcoded X.509 certificate across different customers' installations, which makes it easier for remote attackers to conduct man-in-the-middle attacks against SSL sessions by leveraging the certificate's trust relationship.",siemens,"scalance_w786-2pro, scalance_w700_series_firmware, scalance_w746-1pro, scalance_w747-1, scalance_w784-1, scalance_w786-1pro, scalance_w788-2pro, scalance_w786-2rr, scalance_w786-3pro, scalance_w744-1pro, scalance_w747-1rr, scalance_w788-1pro, scalance_w788-2rr, scalance_w746-1, scalance_w744-1, scalance_w788-1rr, scalance_w784-1rr",MEDIUM,CWE-255,None,Unrelated,Implementation,"The vulnerability involves the use of hardcoded certificates, leading to man-in-the-middle attacks on SSL sessions. This is an implementation flaw and unrelated to ARP or SSH protocols.",
CVE-2019-0069,CVE-2019-0069,"On EX4600, QFX5100 Series, NFX Series, QFX10K Series, QFX5110, QFX5200 Series, QFX5110, QFX5200, QFX10K Series, vSRX, SRX1500, SRX4000 Series, vSRX, SRX1500, SRX4000, QFX5110, QFX5200, QFX10K Series, when the user uses console management port to authenticate, the credentials used during device authentication are written to a log file in clear text. This issue does not affect users that are logging-in using telnet, SSH or J-web to the management IP. This issue affects ACX, NFX, SRX, EX and QFX platforms with the Linux Host OS architecture, it does not affect other SRX and EX platforms that do not use the Linux Host OS architecture. This issue affects Juniper Networks Junos OS: 15.1X49 versions prior to 15.1X49-D110 on vSRX, SRX1500, SRX4000 Series; 15.1X53 versions prior to 15.1X53-D234 on QFX5110, QFX5200 Series; 15.1X53 versions prior to 15.1X53-D68 on QFX10K Series; 17.1 versions prior to 17.1R2-S8, 17.1R3, on QFX5110, QFX5200, QFX10K Series; 17.2 versions prior to 17.2R1-S7, 17.2R2-S6, 17.2R3 on QFX5110, QFX5200, QFX10K Series; 17.3 versions prior to 17.3R2 on vSRX, SRX1500, SRX4000, QFX5110, QFX5200, QFX10K Series; 14.1X53 versions prior to 14.1X53-D47 on ACX5000, EX4600, QFX5100 Series; 15.1 versions prior to 15.1R7 on ACX5000, EX4600, QFX5100 Series; 16.1R7 versions prior to 16.1R7 on ACX5000, EX4600, QFX5100 Series; 17.1 versions prior to 17.1R2-S10, 17.1R3 on ACX5000, EX4600, QFX5100 Series; 17.2 versions prior to 17.2R3 on ACX5000, EX4600, QFX5100 Series; 17.3 versions prior to 17.3R3 on ACX5000, EX4600, QFX5100 Series; 17.4 versions prior to 17.4R2 on ACX5000, EX4600, QFX5100 Series; 18.1 versions prior to 18.1R2 on ACX5000, EX4600, QFX5100 Series; 15.1X53 versions prior to 15.1X53-D496 on NFX Series, 17.2 versions prior to 17.2R3-S1 on NFX Series; 17.3 versions prior to 17.3R3-S4 on NFX Series; 17.4 versions prior to 17.4R2-S4, 17.4R3 on NFX Series, 18.1 versions prior to 18.1R3-S4 on NFX Series; 18.2 versions prior to 18.2R2-S3, 18.2R3 on NFX Series; 18.3 versions prior to 18.3R1-S3, 18.3R2 on NFX Series; 18.4 versions prior to 18.4R1-S1, 18.4R2 on NFX Series.",juniper,"qfx10008, junos, qfx5110, srx1500, vsrx, nfx250, qfx5200, acx5000, ex4600, nfx150, qfx10016, srx4000",MEDIUM,CWE-319,None,Unrelated,Implementation,"The vulnerability involves the clear text logging of credentials when using the console management port for authentication, which is an implementation issue. This does not affect SSH, telnet, or J-web logins.",
CVE-2008-1259,CVE-2008-1259,"The Zyxel P-2602HW-D1A router with 3.40(AJZ.1) firmware maintains authentication state by IP address, which allows remote attackers to bypass authentication by establishing a session from a source IP address of a user who previously authenticated within the previous 5 minutes.",zyxel,p-2602hw-d1a,HIGH,CWE-287,None,Unrelated,Implementation,"The vulnerability involves maintaining authentication state by IP address, which is an implementation flaw that allows attackers to bypass authentication. This is unrelated to ARP or SSH protocols although it might affect SSH sessions but its not specific enough to SSH.",
CVE-2019-13152,CVE-2019-13152,An issue was discovered in TRENDnet TEW-827DRU firmware before 2.05B11. There is a command injection in apply.cgi (exploitable with authentication) via the IP Address in Add Gaming Rule.,trendnet,"tew-827dru_firmware, tew-827dru",HIGH,CWE-77,None,Unrelated,Implementation,"The vulnerability involves command injection through a CGI script, which is an implementation issue. There is no mention or involvement of ARP or SSH protocols but if it was done using ARP spoofing to manipulate IP addresses or it was executing via an authanticated SSH session it could've been somewhat related.",
CVE-2016-3837,CVE-2016-3837,"service/jni/com_android_server_wifi_WifiNative.cpp in Wi-Fi in Android 5.0.x before 5.0.2, 5.1.x before 5.1.1, and 6.x before 2016-08-01 allows attackers to obtain sensitive information via a crafted application that provides a MAC address with too few characters, aka internal bug 28164077.",google,android,MEDIUM,CWE-200,None,Unrelated,Implementation,"The vulnerability involves improper handling of MAC addresses in the Android Wi-Fi native service, leading to potential information disclosure. This is an implementation issue and is unrelated to ARP or SSH protocols.",
CVE-2020-7244,CVE-2020-7244,"Comtech Stampede FX-1010 7.4.3 devices allow remote authenticated administrators to achieve remote code execution by navigating to the Poll Routes page and entering shell metacharacters in the Router IP Address field. (In some cases, authentication can be achieved with the comtech password for the comtech account.)",comtechtel,"stampede_fx-1010_firmware, stampede_fx-1010",HIGH,CWE-78,None,Unrelated,Implementation,"The issue is an implementation flaw in how input is handled in the Router IP Address field, allowing for remote code execution.",
CVE-2019-9750,CVE-2019-9750,"In IoTivity through 1.3.1, the CoAP server interface can be used for Distributed Denial of Service attacks using source IP address spoofing and UDP-based traffic amplification. The reflected traffic is 6 times bigger than spoofed requests. This occurs because the construction of a ""4.01 Unauthorized"" response is mishandled. NOTE: the vendor states ""While this is an interesting attack, there is no plan for maintainer to fix, as we are migrating to IoTivity Lite.""",iotivity,iotivity,CRITICAL,CWE-400,None,Unrelated,Implementation,"The vulnerability involves mishandling of CoAP responses, leading to traffic amplification attacks. This is an implementation issue unrelated to ARP or SSH protocols.",
CVE-2019-1948,CVE-2019-1948,"A vulnerability in Cisco Webex Meetings Mobile (iOS) could allow an unauthenticated, remote attacker to gain unauthorized read access to sensitive data by using an invalid Secure Sockets Layer (SSL) certificate. The vulnerability is due to insufficient SSL certificate validation by the affected software. An attacker could exploit this vulnerability by supplying a crafted SSL certificate to an affected device. A successful exploit could allow the attacker to conduct man-in-the-middle attacks to decrypt confidential information on user connections to the affected software.",cisco,webex_meetings,MEDIUM,CWE-295,None,Unrelated,Implementation,"The vulnerability involves improper validation of SSL certificates, allowing for man-in-the-middle attacks and decryption of confidential information. This is an implementation issue unrelated to ARP or SSH protocols.",
CVE-2018-1281,CVE-2018-1281,"The clustered setup of Apache MXNet allows users to specify which IP address and port the scheduler will listen on via the DMLC_PS_ROOT_URI and DMLC_PS_ROOT_PORT env variables. In versions older than 1.0.0, however, the MXNet framework will listen on 0.0.0.0 rather than user specified DMLC_PS_ROOT_URI once a scheduler node is initialized. This exposes the instance running MXNet to any attackers reachable via the interface they didn't expect to be listening on. For example: If a user wants to run a clustered setup locally, they may specify to run on 127.0.0.1. But since MXNet will listen on 0.0.0.0, it makes the port accessible on all network interfaces.",apache,mxnet,MEDIUM,CWE-200,None,Unrelated,Implementation,"The issue is an implementation flaw in the MXNet framework where it defaults to binding to 0.0.0.0 instead of a user-specified IP address, exposing the service on all network interfaces.",
CVE-2021-29431,CVE-2021-29431,"Sydent is a reference Matrix identity server. Sydent can be induced to send HTTP GET requests to internal systems, due to lack of parameter validation or IP address blacklisting. It is not possible to exfiltrate data or control request headers, but it might be possible to use the attack to perform an internal port enumeration. This issue has been addressed in in 9e57334, 8936925, 3d531ed, 0f00412. A potential workaround would be to use a firewall to ensure that Sydent cannot reach internal HTTP resources.",matrix,sydent,MEDIUM,"CWE-20, CWE-918",None,Unrelated,Implementation,"The issue is an implementation flaw in parameter validation and IP address blacklisting, allowing HTTP GET requests to be sent to internal systems.",
