CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2019-5464,CVE-2019-5464,A flawed DNS rebinding protection issue was discovered in GitLab CE/EE 10.2 and later in the `url_blocker.rb` which could result in SSRF where the library is utilized.,gitlab,gitlab,CRITICAL,CWE-918,DNS,Dependent,Implementation,"The exploitation relies on the DNS operation but does not directly exploit it; therefore, it's dependent. It's an implementation issue, not a logical one",
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Implementation,improper checking\handling of the DNS requests( doesn't check for duplicate names) leads to implementation issue,
CVE-2020-25686,CVE-2020-25686,"A flaw was found in dnsmasq before version 2.83. When receiving a query, dnsmasq does not check for an existing pending request for the same name and forwards a new request. By default, a maximum of 150 pending queries can be sent to upstream servers, so there can be at most 150 queries for the same name. This flaw allows an off-path attacker on the network to substantially reduce the number of attempts that it would have to perform to forge a reply and have it accepted by dnsmasq. This issue is mentioned in the ""Birthday Attacks"" section of RFC5452. If chained with CVE-2020-25684, the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Implementation,improper checking\handling of the DNS requests( doesn't check for duplicate names) leads to implementation issue,
CVE-2020-25687,CVE-2020-25687,"A flaw was found in dnsmasq before version 2.83. A heap-based buffer overflow was discovered in dnsmasq when DNSSEC is enabled and before it validates the received DNS entries. This flaw allows a remote attacker, who can create valid DNS replies, to cause an overflow in a heap-allocated memory. This flaw is caused by the lack of length checks in rfc1035.c:extract_name(), which could be abused to make the code execute memcpy() with a negative size in sort_rrset() and cause a crash in dnsmasq, resulting in a denial of service. The highest threat from this vulnerability is to system availability.","thekelleys, fedoraproject, debian","debian_linux, fedora, dnsmasq",MEDIUM,CWE-122,DNS,Related,Implementation,The invalidation of the names comes in the DNS queries points to lack in the implementation in the dnsmasq and buffer over flow is strong evidence.,
CVE-2020-25682,CVE-2020-25682,"A flaw was found in dnsmasq before 2.83. A buffer overflow vulnerability was discovered in the way dnsmasq extract names from DNS packets before validating them with DNSSEC data. An attacker on the network, who can create valid DNS replies, could use this flaw to cause an overflow with arbitrary data in a heap-allocated memory, possibly executing code on the machine. The flaw is in the rfc1035.c:extract_name() function, which writes data to the memory pointed by name assuming MAXDNAME*2 bytes are available in the buffer. However, in some code execution paths, it is possible extract_name() gets passed an offset from the base buffer, thus reducing, in practice, the number of available bytes that can be written in the buffer. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.","thekelleys, fedoraproject, debian","debian_linux, fedora, dnsmasq",HIGH,CWE-122,DNS,Related,Implementation,The invalidation of the names comes in the DNS queries points to lack in the implementation in the dnsmasq and buffer over flow is strong evidence.,
CVE-2015-7282,CVE-2015-7282,"ReadyNet WRT300N-DD devices with firmware 1.0.26 use the same source port number for every DNS query, which makes it easier for remote attackers to spoof responses by selecting that number for the destination port.",readynet_solutions,"wrt300n-dd_firmware, wrt300n-dd",MEDIUM,CWE-20,DNS,Related,Implementation,"reuse of ports, an impl choice",
CVE-2009-0093,CVE-2009-0093,"Windows DNS Server in Microsoft Windows 2000 SP4, Server 2003 SP1 and SP2, and Server 2008, when dynamic updates are enabled, does not restrict registration of the ""wpad"" hostname, which allows remote authenticated users to hijack the Web Proxy Auto-Discovery (WPAD) feature, and conduct man-in-the-middle attacks by spoofing a proxy server, via a Dynamic Update request for this hostname, aka ""DNS Server Vulnerability in WPAD Registration Vulnerability,"" a related issue to CVE-2007-1692.",microsoft,"windows_2000, windows_server_2003, windows_server_2008",LOW,CWE-20,DNS,Related,Implementation,"does not restrict registration of the ""wpad"" hostname, an impl choice",
CVE-2018-11315,CVE-2018-11315,"The Local HTTP API in Radio Thermostat CT50 and CT80 1.04.84 and below products allows unauthorized access via a DNS rebinding attack. This can result in remote device temperature control, as demonstrated by a tstat t_heat request that accesses a device purchased in the Spring of 2018, and sets a home's target temperature to 95 degrees Fahrenheit. This vulnerability might be described as an addendum to CVE-2013-4860.",radiothermostat,"ct50_firmware, ct50, ct80_firmware, ct80",MEDIUM,CWE-20,DNS,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2018-1000135,CVE-2018-1000135,"GNOME NetworkManager version 1.10.2 and earlier contains a Information Exposure (CWE-200) vulnerability in DNS resolver that can result in Private DNS queries leaked to local network's DNS servers, while on VPN. This vulnerability appears to have been fixed in Some Ubuntu 16.04 packages were fixed, but later updates removed the fix. cf. https://bugs.launchpad.net/ubuntu/+bug/1754671 an upstream fix does not appear to be available at this time.","canonical, gnome","networkmanager, ubuntu_linux",HIGH,CWE-200,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-1999-0223,CVE-1999-0223,Solaris syslogd crashes when receiving a message from a host that doesn't have an inverse DNS entry.,sun,sunos,LOW,NVD-CWE-Other,DNS,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2020-10772,CVE-2020-10772,"An incomplete fix for CVE-2020-12662 was shipped for Unbound in Red Hat Enterprise Linux 7, as part of erratum RHSA-2020:2414. Vulnerable versions of Unbound could still amplify an incoming query into a large number of queries directed to a target, even with a lower amplification ratio compared to versions of Unbound that shipped before the mentioned erratum. This issue is about the incomplete fix for CVE-2020-12662, and it does not affect upstream versions of Unbound.","nlnetlabs, redhat","enterprise_linux, unbound",HIGH,CWE-400,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2020-11003,CVE-2020-11003,"Oasis before version 2.15.0 has a potential DNS rebinding or CSRF vulnerability. If you're running a vulnerable application on your computer and an attacker can trick you into visiting a malicious website, they could use DNS rebinding and CSRF attacks to read/write to vulnerable applications. This has been patched in 2.15.0.",fraction,oasis,HIGH,CWE-352,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2020-25682,CVE-2020-25682,"A flaw was found in dnsmasq before 2.83. A buffer overflow vulnerability was discovered in the way dnsmasq extract names from DNS packets before validating them with DNSSEC data. An attacker on the network, who can create valid DNS replies, could use this flaw to cause an overflow with arbitrary data in a heap-allocated memory, possibly executing code on the machine. The flaw is in the rfc1035.c:extract_name() function, which writes data to the memory pointed by name assuming MAXDNAME*2 bytes are available in the buffer. However, in some code execution paths, it is possible extract_name() gets passed an offset from the base buffer, thus reducing, in practice, the number of available bytes that can be written in the buffer. The highest threat from this vulnerability is to data confidentiality and integrity as well as system availability.","thekelleys, fedoraproject, debian","debian_linux, fedora, dnsmasq",HIGH,CWE-122,DNS,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2005-0033,CVE-2005-0033,Buffer overflow in the code for recursion and glue fetching in BIND 8.4.4 and 8.4.5 allows remote attackers to cause a denial of service (crash) via queries that trigger the overflow in the q_usedns array that tracks nameservers and addresses.,isc,bind,MEDIUM,NVD-CWE-Other,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2021-31702,CVE-2021-31702,"Frontier ichris through 5.18 mishandles making a DNS request for the hostname in the HTTP Host header, as demonstrated by submitting 127.0.0.1 multiple times for DoS.",frontiersoftware,ichris,HIGH,NVD-CWE-noinfo,DNS,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2020-5753,CVE-2020-5753,Signal Private Messenger Android v4.59.0 and up and iOS v3.8.1.5 and up allows a remote non-contact to ring a victim's Signal phone and disclose currently used DNS server due to ICE Candidate handling before call is answered or declined.,signal,"signal, private_messenger",MEDIUM,CWE-670,DNS,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2009-0093,CVE-2009-0093,"Windows DNS Server in Microsoft Windows 2000 SP4, Server 2003 SP1 and SP2, and Server 2008, when dynamic updates are enabled, does not restrict registration of the ""wpad"" hostname, which allows remote authenticated users to hijack the Web Proxy Auto-Discovery (WPAD) feature, and conduct man-in-the-middle attacks by spoofing a proxy server, via a Dynamic Update request for this hostname, aka ""DNS Server Vulnerability in WPAD Registration Vulnerability,"" a related issue to CVE-2007-1692.",microsoft,"windows_2000, windows_server_2003, windows_server_2008",LOW,CWE-20,DNS,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2005-2316,CVE-2005-2316,Domain Name Relay Daemon (DNRD) before 2.19.1 allows remote attackers to cause a denial of service (infinite recursion) via a DNS packet that uses message compression in the QNAME and two pointers that point to each other (circular buffer).,dnrd,dnrd,MEDIUM,NVD-CWE-Other,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2007-6424,CVE-2007-6424,"registry.pl in Fonality Trixbox 2.0 PBX products, when running in certain environments, reads and executes a set of commands from a remote web site without sufficiently validating the origin of the commands, which allows remote attackers to disable trixbox and execute arbitrary commands via a DNS spoofing attack.",netfortris,trixbox,MEDIUM,CWE-264,DNS,Dependent,Implementation,a product specific vuln is an impl vuln,
CVE-2002-0840,CVE-2002-0840,"Cross-site scripting (XSS) vulnerability in the default error page of Apache 2.0 before 2.0.43, and 1.3.x up to 1.3.26, when UseCanonicalName is ""Off"" and support for wildcard DNS is present, allows remote attackers to execute script as other web page visitors via the Host: header, a different vulnerability than CAN-2002-1157.","oracle, apache","http_server, database_server, oracle8i, application_server, oracle9i",MEDIUM,NVD-CWE-Other,DNS,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2019-9747,CVE-2019-9747,"In tinysvcmdns through 2018-01-16, a maliciously crafted mDNS (Multicast DNS) packet triggers an infinite loop while parsing an mDNS query. When mDNS compressed labels point to each other, the function uncompress_nlabel goes into an infinite loop trying to analyze the packet with an mDNS query. As a result, the mDNS server hangs after receiving the malicious mDNS packet. NOTE: the product's web site states ""This project is un-maintained, and has been since 2013. ... There are known vulnerabilities ... You are advised to NOT use this library for any new projects / products.""",tinysvcmdns_project,tinysvcmdns,HIGH,CWE-835,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2020-27725,CVE-2020-27725,"In version 15.1.0-15.1.0.5, 14.1.0-14.1.3, 13.1.0-13.1.3.4, 12.1.0-12.1.5.2, and 11.6.1-11.6.5.2 of BIG-IP DNS, GTM, and Link Controller, zxfrd leaks memory when listing DNS zones. Zones can be listed via TMSH, iControl or SNMP; only users with access to those services can trigger this vulnerability.",f5,"big-ip_global_traffic_manager, big-ip_domain_name_system, big-ip_link_controller",MEDIUM,CWE-401,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2014-7821,CVE-2014-7821,OpenStack Neutron before 2014.1.4 and 2014.2.x before 2014.2.1 allows remote authenticated users to cause a denial of service (crash) via a crafted dns_nameservers value in the DNS configuration.,"fedoraproject, openstack, redhat","neutron, openstack, fedora",MEDIUM,"CWE-20, CWE-399",DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2002-0702,CVE-2002-0702,"Format string vulnerabilities in the logging routines for dynamic DNS code (print.c) of ISC DHCP daemon (DHCPD) 3 to 3.0.1rc8, with the NSUPDATE option enabled, allow remote malicious DNS servers to execute arbitrary code via format strings in a DNS server response.",isc,dhcpd,HIGH,NVD-CWE-Other,DNS,Unrelated,Implementation,a product specific vuln is an impl vuln,
CVE-2018-14644,CVE-2018-14644,"An issue has been found in PowerDNS Recursor from 4.0.0 up to and including 4.1.4. A remote attacker sending a DNS query for a meta-type like OPT can lead to a zone being wrongly cached as failing DNSSEC validation. It only arises if the parent zone is signed, and all the authoritative servers for that parent zone answer with FORMERR to a query for at least one of the meta-types. As a result, subsequent queries from clients requesting DNSSEC validation will be answered with a ServFail.",powerdns,recursor,MEDIUM,CWE-20,DNS,Related,Implementation,a product specific vuln is an impl vuln,
CVE-2021-40831,CVE-2021-40831,"The AWS IoT Device SDK v2 for Java, Python, C++ and Node.js appends a user supplied Certificate Authority (CA) to the root CAs instead of overriding it on macOS systems. Additionally, SNI validation is also not enabled when the CA has been “overridden”. TLS handshakes will thus succeed if the peer can be verified either from the user-supplied CA or the system’s default trust-store. Attackers with access to a host’s trust stores or are able to compromise a certificate authority already in the host's trust store (note: the attacker must also be able to spoof DNS in this case) may be able to use this issue to bypass CA pinning. An attacker could then spoof the MQTT broker, and either drop traffic and/or respond with the attacker's data, but they would not be able to forward this data on to the MQTT broker because the attacker would still need the user's private keys to authenticate against the MQTT broker. The 'aws_tls_ctx_options_override_default_trust_store_*' function within the aws-c-io submodule has been updated to address this behavior. This issue affects: Amazon Web Services AWS IoT Device SDK v2 for Java versions prior to 1.5.0 on macOS. Amazon Web Services AWS IoT Device SDK v2 for Python versions prior to 1.7.0 on macOS. Amazon Web Services AWS IoT Device SDK v2 for C++ versions prior to 1.14.0 on macOS. Amazon Web Services AWS IoT Device SDK v2 for Node.js versions prior to 1.6.0 on macOS. Amazon Web Services AWS-C-IO 0.10.7 on macOS.","apple, amazon","amazon_web_services_aws-c-io, amazon_web_services_internet_of_things_device_software_development_kit_v2, macos",HIGH,CWE-295,DNS,Related,Logic,"ובכן, יש פה עניין שמנצלים את כך שהתוקף צריך להיות מסוגל לזייף DNS ולכן אני רושם שזו חולשה שקשורה ממש לפרוטוקול DNS, שכן אם לא היה אפשר לזייף אז לא הייתה חולשה. זו בעיה לוגית לדעתי מכיוון שיש פה עניין שלא מימשו את כל האימותים הנדרשים בכל השלבים. כן רשום שיש בעיה באחת הפונקציות אבל לדעתי הבעיה נבעה מהדיזיין הלא נכון. רשום שיש פונקציה שעודכנה כדי לטפל בזה, אבל לדעתי זה לא אומר שהבעיה הייתה בפונקציה, אלא שהתגברו על בעייה בדיזיין באמצעות טיפול בקוד.",
CVE-2020-3510,CVE-2020-3510,"A vulnerability in the Umbrella Connector component of Cisco IOS XE Software for Cisco Catalyst 9200 Series Switches could allow an unauthenticated, remote attacker to trigger a reload, resulting in a denial of service condition on an affected device. The vulnerability is due to insufficient error handling when parsing DNS requests. An attacker could exploit this vulnerability by sending a series of malicious DNS requests to an Umbrella Connector client interface of an affected device. A successful exploit could allow the attacker to cause a crash of the iosd process, which triggers a reload of the affected device.",cisco,"catalyst_c9500-24q, catalyst_c9300l-24p-4x, catalyst_c9200l-48pxg-2y, catalyst_c9300-48s, catalyst_c9200l-24t-4x, catalyst_c9200l-48p-4g, catalyst_c9500-40x, catalyst_c9200l-48p-4x, catalyst_c9200l-48t-4g, catalyst_c9407r, catalyst_c9300l-24t-4g, catalyst_c9200l-24p-4x, catalyst_c9600-lc-24c, catalyst_c9200-24t, catalyst_c9600-lc-48s, catalyst_c9300-48uxm, catalyst_c9300l-48p-4g, catalyst_c9300-24t, catalyst_c9500-24y4c, catalyst_c9300-48p, catalyst_c9500-12q, catalyst_c9300-24s, catalyst_c9404r, catalyst_c9200l-48pxg-4x, catalyst_c9300l-24p-4g, catalyst_c9300-24ux, catalyst_c9200l-24p-4g, catalyst_c9200-24p, catalyst_c9500-16x, catalyst_c9300l-48t-4x, catalyst_c9200l-48t-4x, catalyst_c9500-32c, catalyst_c9200l-24pxg-4x, catalyst_c9300l-48t-4g, catalyst_c9500-48y4c, catalyst_c9200l-24pxg-2y, catalyst_c9600-lc-48yl, catalyst_c9410r, catalyst_c9200-48t, catalyst_c9300-48un, catalyst_c9300l-48p-4x, catalyst_c9600-lc-48tx, catalyst_c9300-24u, catalyst_c9500-32qc, catalyst_c9300-48u, catalyst_c9300-24p, catalyst_c9300l-24t-4x, catalyst_c9200-48p, catalyst_c9200l-24t-4g, ios_xe, catalyst_c9300-48t",HIGH,CWE-400,DNS,Related,Implementation,"כפי שרשום, יש טיפול שאינו מספיק בשגיאות בעת ניתוח בקשת DNS, כלומר זו בעיה במימוש, שכן במצב זה יוכל להיות מצב של DOS. זה קשור ישירות ל-DNS שכן זו בעיה בטיפול בפקטות שלו.",
CVE-2020-25687,CVE-2020-25687,"A flaw was found in dnsmasq before version 2.83. A heap-based buffer overflow was discovered in dnsmasq when DNSSEC is enabled and before it validates the received DNS entries. This flaw allows a remote attacker, who can create valid DNS replies, to cause an overflow in a heap-allocated memory. This flaw is caused by the lack of length checks in rfc1035.c:extract_name(), which could be abused to make the code execute memcpy() with a negative size in sort_rrset() and cause a crash in dnsmasq, resulting in a denial of service. The highest threat from this vulnerability is to system availability.","thekelleys, fedoraproject, debian","debian_linux, fedora, dnsmasq",MEDIUM,CWE-122,DNS,Related,Implementation,"החולשה נגרמת כתוצאה מ-buffer overflow בערימה ולכן ברור שזו שגיאה במימוש, שכן אין בדיקות של אורך בפונקציה ולכן זו בעיה של המתכנת. ניתן לפרש זאת כ- Dependent ב-DNS מכיוון שהבעיה היא לא ב-DNS עצמו, אלא שהתגובות של DNS גורמות ל-overflow.  אני פירשתי את זה כ-Related מכיוון ש-dnsmasq הוא פרוטוקול של שירותי DNS. אדגיש כי קראתי ש-dnsmasq הוא גם פרוטוקול של DHCP ולכן זה גם ישפיע עליו, אבל הפגיעה היא בגלל התנהלות לא נכונה מול DNS.",
CVE-2020-25685,CVE-2020-25685,"A flaw was found in dnsmasq before version 2.83. When getting a reply from a forwarded query, dnsmasq checks in forward.c:reply_query(), which is the forwarded query that matches the reply, by only using a weak hash of the query name. Due to the weak hash (CRC32 when dnsmasq is compiled without DNSSEC, SHA-1 when it is) this flaw allows an off-path attacker to find several different domains all having the same hash, substantially reducing the number of attempts they would have to perform to forge a reply and get it accepted by dnsmasq. This is in contrast with RFC5452, which specifies that the query name is one of the attributes of a query that must be used to match a reply. This flaw could be abused to perform a DNS Cache Poisoning attack. If chained with CVE-2020-25684 the attack complexity of a successful attack is reduced. The highest threat from this vulnerability is to data integrity.","thekelleys, fedoraproject, arista, debian","eos, debian_linux, fedora, dnsmasq",LOW,CWE-358,DNS,Related,Implementation,בעיה שמימשו עם hash חלש שככה התוקף יכול לקבל כמה שמות דומיין שונים עם אותו hash ובכך לשבור את ה-hash. ניתן לבצע זאת כדי לבצע DNS cache poisoning ולכן זה related,
CVE-2020-25109,CVE-2020-25109,"An issue was discovered in the DNS implementation in Ethernut in Nut/OS 5.1. The number of DNS queries/responses (set in a DNS header) is not checked against the data present. This may lead to successful Denial-of-Service, and possibly Remote Code Execution.",ethernut,nut\/os,CRITICAL,CWE-125,DNS,Related,Implementation,כתוב ממש שזו חולשה במימוש של DNS שיכולה לגרום ל-DDOS ול-remote code execution. לכן אין לי מה לפרט מעבר..,
CVE-2019-5464,CVE-2019-5464,A flawed DNS rebinding protection issue was discovered in GitLab CE/EE 10.2 and later in the `url_blocker.rb` which could result in SSRF where the library is utilized.,gitlab,gitlab,CRITICAL,CWE-918,DNS,Dependent,Implementation,"הפגיעות נוצרת עקב פגם במימוש של הגנת DNS rebinding בתוך הקובץ url_blocker.rb של GitLab. פגם זה יכול להיות שגיאה לוגית (בתוך מימוש הקוד), אימות לא מספיק או טיפול שגוי בתרחישים מסוימים הקשורים לרזולוציית DNS וחסימת כתובת URL. אני טוען זה תלוי ב-DNS ולא related מכיוון שזו לא בעיה של הפרוטוקול עצמו, אלא זו בעיה של איך הטמיעו אותו בתוך המערכת של gitlab.",
CVE-2019-3979,CVE-2019-3979,"RouterOS versions 6.45.6 Stable, 6.44.5 Long-term, and below are vulnerable to a DNS unrelated data attack. The router adds all A records to its DNS cache even when the records are unrelated to the domain that was queried. Therefore, a remote attacker controlled DNS server can poison the router's DNS cache via malicious responses with additional and untrue records.",mikrotik,routeros,HIGH,CWE-345,DNS,Related,Logic,"הפגיעות נובעת מפגם באופן שבו הנתב מטפל בתגובות DNS המכילות רשומות A. באופן ספציפי, הנתב מוסיף בטעות את כל רשומות A מתגובת DNS ל-cache ה-DNS שלו, ללא קשר אם הרשומות הללו קשורות לדומיין שנשאל במקור. כתוצאה מכך, תוקף יכול לנצל את הפגם הזה על ידי שליטה בשרת DNS זדוני. כאשר הנתב שולח שאילתות DNS לשרת DNS זה הנשלט על ידי תוקף, התוקף יכול להגיב עם פקטות DNS המכילות רשומות A שהן לא נכונות, ובכך הוא מזבל את ה-cache בערכים לא נכונים.. אני טוען שזו שגיאה לוגית בדיזיין של הראוטר שלא מטפל כראוי, והיה ניתן למנוע זאת עוד לפני כתיבת הקוד. זה related ל-DNS כי זה מתבסס באופן ישיר על DNS cache poisoning.",
CVE-2019-25037,CVE-2019-25037,"** DISPUTED ** Unbound before 1.9.5 allows an assertion failure and denial of service in dname_pkt_copy via an invalid packet. NOTE: The vendor disputes that this is a vulnerability. Although the code may be vulnerable, a running Unbound installation cannot be remotely or locally exploited.","nlnetlabs, debian","debian_linux, unbound",HIGH,CWE-617,DNS,Related,Implementation,"זה מתאר בעיה בתוכנת Unbound DNS Resolver, המשפיעה במיוחד על גרסאות לפני 1.9.5. Unbound הוא resolver DNS בקוד פתוח המשמש לאחסון במטמון ואימות שאילתות DNS. הפונקציה dname_pkt_copy של Unbound אחראית להעתקת נתונים מפקטות DNS ויש טיפול לא נכון ב-assertions. הפגיעות מובילה למצב של DOS, שבו השירות Unbound לא מגיב או קורס עקב כשל הטענה. המשמעות היא שבקשות לגיטימיות לפתרון DNS עלולות להיכשל, מה שעלול לשבש את פעולות הרשת. זו כמובן חולשת מימוש הקשורה ל-DNS ולכן רשמתי related. התעלמתי מכך שרשום שזה שנוי במחלקות. רשמתי שהטיפול הלא נכון ב-assertions זו בעיית מימוש ולא דיזיין. בעולם החומרה יש עניין של דיזיין שקשור ל-assertions אבל כאן אני חושב שזו בעיה של המתכנת שלא כתב טוב את הקוד.",
CVE-2019-16651,CVE-2019-16651,"An issue was discovered on Virgin Media Super Hub 3 (based on ARRIS TG2492) devices. Because their SNMP commands have insufficient protection mechanisms, it is possible to use JavaScript and DNS rebinding to leak the WAN IP address of a user (if they are using certain VPN implementations, this would decloak them).",virginmedia,"super_hub_3_firmware, super_hub_3",MEDIUM,CWE-863,DNS,Related,Logic,"מדובר על כך שפקודות SNMP במכשירי Virgin Media Super Hub 3 הינן חסרות מנגנוני הגנה טובים.  אז התוקף יכול לבצע מניפולציה של תגובות DNS כדי לאפשר לקוד JS מאתר זדוני לקיים אינטראקציה עם מכשירים ברשת המקומית של הקורבן. על ידי שליחת פקודות SNMP מעוצבות באמצעות קוד JS המבוצע בדפדפן של הקורבן, התוקף יכול ליזום בקשות למכשיר ה-Super Hub 3 ולאחזר את כתובת ה-IP WAN. זה עלול לגרום לפגישה בפרטיות המשתמשים ולחפשית מידע רגיש. זה קשור ל-DNS rebiding שזו חולשה לוגית ב-DNS, דהיינו חולשה בתכנון של הפרוטוקול שלא לקחו בחשבון ואני מחשיב את זה כחולשה לוגית מכיוון שלדעתי ניתן היה למנוע זאת בשלב התכנון, ובפרט רשום שבאופן כללי אין מנגנוני הגנה טובים במכשיר ולכן כנראה זה לא נלקח בחשבון בתכנון. רשמתי את זה תחת related מכיוון שזו הדוגמה הראשית לניצול שנרשמה בתיאור.",
CVE-2019-12435,CVE-2019-12435,"Samba 4.9.x before 4.9.9 and 4.10.x before 4.10.5 has a NULL pointer dereference, leading to Denial of Service. This is related to the AD DC DNS management server (dnsserver) RPC server process.",samba,samba,MEDIUM,CWE-476,DNS,Dependent,Implementation,"יש גישה לפויינטר שהוא NULL באיזור של ניהול שרת DNS ולכן ישירות אני טוען שזו חולשת מימוש. כמו כן, הבעיה היא שמימשו בצורה גרועה את השרת אבל על אף שרשום שזה ממש related, אני טעו שזה dependent הואיל וזו לא בעיה בפרוטוקול עצמו של DNS, אלא שפשוט מי שהשתמש בו לא עשה מימוש נכון.",
CVE-2017-14429,CVE-2017-14429,"The DHCP client on D-Link DIR-850L REV. A (with firmware through FW114WWb07_h2ab_beta1) and REV. B (with firmware through FW208WWb02) devices allows unauthenticated remote code execution as root because /etc/services/INET/inet_ipv4.php mishandles shell metacharacters, affecting generated files such as WAN-1-udhcpc.sh.","d-link, dlink","dir-850l, dir-850l_firmware",CRITICAL,CWE-78,DNS,Related,Implementation,,
CVE-2017-11779,CVE-2017-11779,"The Microsoft Windows Domain Name System (DNS) DNSAPI.dll on Microsoft Windows 8.1, Windows Server 2012 R2, Windows RT 8.1, Windows 10 Gold, 1511, 1607, and 1703, and Windows Server 2016 allows a remote code execution vulnerability when it fails to properly handle DNS responses, aka ""Windows DNSAPI Remote Code Execution Vulnerability"".",microsoft,"windows_server_2016, windows_server_2012, windows_8.1, windows_rt_8.1, windows_10",HIGH,NVD-CWE-noinfo,DNS,Related,Implementation,החולשה יחסית דומה לזו שיש בדוגמה של התרגיל. מדובר פה על חולשה שהיא ממש בשירותי ב-DNS של מייקרוסופט. זו חולשת מימוש כי יש טיפול לא ראוי בתגובות שאילתות DNS וזה יכול לגרום לכך שהתוקף יכול לבצע remote code execution.,
CVE-2015-1781,CVE-2015-1781,"Buffer overflow in the gethostbyname_r and other unspecified NSS functions in the GNU C Library (aka glibc or libc6) before 2.22 allows context-dependent attackers to cause a denial of service (crash) or execute arbitrary code via a crafted DNS response, which triggers a call with a misaligned buffer.","canonical, suse, gnu, debian","glibc, debian_linux, linux_enterprise_server, ubuntu_linux, linux_enterprise_debuginfo, linux_enterprise_desktop",MEDIUM,CWE-119,DNS,Dependent,Implementation,זו בעיית מימוש שלא מטפלים כראוי בפקטות DNS שזה גורם ל-buffer overflow. זה לא קשור ישירות ל-DNS אבל זו בעיה שלא מממשים טוב את הטיפול בפקטות של הפרוטוקול.,
CVE-2015-1349,CVE-2015-1349,"named in ISC BIND 9.7.0 through 9.9.6 before 9.9.6-P2 and 9.10.x before 9.10.1-P2, when DNSSEC validation and the managed-keys feature are enabled, allows remote attackers to cause a denial of service (assertion failure and daemon exit, or daemon crash) by triggering an incorrect trust-anchor management scenario in which no key is ready for use.",isc,bind,MEDIUM,CWE-399,DNS,Related,Implementation,"ובכן, DNSSEC היא קבוצה של הרחבות ל-DNS המספקות מנגנוני אימות. הניצול של החולשה המתאורת עלול לגרום ל-DOS ולגרום לשרת BIND להפסיק להגיב לשאילתות DNS או אפילו לקרוס. זה יכול להוביל לשיבוש שירותי פתרון DNS עבור משתמשים ולקוחות לגיטימיים. זו בעיה ממש במנגננוני ההרחבה DNSSEC ולכן זה related. זה תחת חולשות מימוש כי זה קשור לאיך שמנהלים את הטיפול בשאילתות DNS בתוך הקוד (גם פה יש בעיה של הרפרנסים, כנראה כי זה מאוד ישן)",
CVE-2013-5661,CVE-2013-5661,Cache Poisoning issue exists in DNS Response Rate Limiting.,"redhat, isc, nlnetlabs, nic","enterprise_linux, bind, knot_resolver, nsd",MEDIUM,CWE-290,DNS,Related,Logic,רשום שיש בעיה של cache poisoning DNS ולכן ברור שזה related ל-DNS. זוהי בעיה שיכולה להיות גם במימוש וגם בתכנון. אני בחרתי מימוש מכיוון שיכול להיות שמישהו קינפג משהו לא נכון וזה גרם לבעיה. הקישורים לא עובדים ולכן לא יכול להשיג מידע נוסף.,
CVE-2010-1911,CVE-2010-1911,"The site-locking implementation in the SdcWebSecureBase interface in tgctlcm.dll in Consona Live Assistance, Dynamic Agent, and Subscriber Assistance relies on a list of server domain names to restrict execution of ActiveX controls, which makes it easier for man-in-the-middle attackers to execute arbitrary code via a DNS hijacking attack.",consona,"consona_live_assistance, consona_subscriber_assistance, consona_dynamic_agent",HIGH,CWE-310,DNS,Related,Implementation,בעיה של DNS hijacking וזו בעיית מימוש של המערכת כך שהתוקף יכול להיות MITM. ,
