CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2
CVE-2021-40114,CVE-2021-40114,"Multiple Cisco products are affected by a vulnerability in the way the Snort detection engine processes ICMP traffic that could allow an unauthenticated, remote attacker to cause a denial of service (DoS) condition on an affected device. The vulnerability is due to improper memory resource management while the Snort detection engine is processing ICMP packets. An attacker could exploit this vulnerability by sending a series of ICMP packets through an affected device. A successful exploit could allow the attacker to exhaust resources on the affected device, causing the device to reload.","cisco, snort","firepower_management_center, firepower_threat_defense, snort, unified_threat_defense",HIGH,CWE-401,ICMP,Dependent,Implementation,"The vulnerability affects multiple Cisco products due to improper memory resource management in the Snort detection engine while processing ICMP traffic. An unauthenticated remote attacker could exploit this flaw by sending a series of ICMP packets through an affected device, causing a denial of service condition. The issue is dependent on the ICMP protocol as it relies on the processing of ICMP packets, and originates from an implementation flaw in memory resource management.",
CVE-2019-5608,CVE-2019-5608,"In FreeBSD 12.0-STABLE before r350648, 12.0-RELEASE before 12.0-RELEASE-p9, 11.3-STABLE before r350650, 11.3-RELEASE before 11.3-RELEASE-p2, and 11.2-RELEASE before 11.2-RELEASE-p13, the ICMPv6 input path incorrectly handles cases where an MLDv2 listener query packet is internally fragmented across multiple mbufs. A remote attacker may be able to cause an out-of-bounds read or write that may cause the kernel to attempt to access an unmapped page and subsequently panic.","netapp, freebsd","freebsd, clustered_data_ontap",CRITICAL,"CWE-125, CWE-787",ICMP,Related,Implementation,"The vulnerability in FreeBSD affects the handling of MLDv2 listener query packets, leading to potential out-of-bounds read or write and subsequent kernel panic. Originating from an implementation flaw, this issue arises due to incorrect handling of fragmented packets.",
CVE-2016-10728,CVE-2016-10728,"An issue was discovered in Suricata before 3.1.2. If an ICMPv4 error packet is received as the first packet on a flow in the to_client direction, it confuses the rule grouping lookup logic. The toclient inspection will then continue with the wrong rule group. This can lead to missed detection.",suricata-ids,suricata,MEDIUM,CWE-20,ICMP,Dependent,Implementation," The vulnerability in Suricata affects the handling of ICMPv4 error packets, leading to confusion in the rule grouping lookup logic, potentially causing missed detection. Originating from an implementation flaw, this issue arises due to incorrect handling of ICMPv4 error packets.",
CVE-2014-6377,CVE-2014-6377,"Juniper JunosE before 13.3.3p0-1, 14.x before 14.3.2, and 15.x before 15.1.0, when DEBUG severity icmpTraffic logging is enabled, allows remote attackers to cause a denial of service (SRP reset) via a crafted ICMP packet to the (1) interface or (2) loopback IP address, which triggers a processor exception in ip_RxData_8.",juniper,junos_e,HIGH,CWE-399,ICMP,Related,Implementation,"The vulnerability in Juniper JunosE affects ICMP packet processing when DEBUG severity icmpTraffic logging is enabled. Remote attackers can exploit this issue by sending a crafted ICMP packet to the interface or loopback IP address, leading to a denial of service (SRP reset) due to a processor exception in ip_RxData_8. The flaw stems from an implementation error related to resource management.",
CVE-2013-3464,CVE-2013-3464,"Cisco IOS XR allows local users to cause a denial of service (Silicon Packet Processor memory corruption, improper mutex handling, and device reload) by starting an outbound flood of large ICMP Echo Request packets and stopping this with a CTRL-C sequence, aka Bug ID CSCui60347.",cisco,ios_xr,MEDIUM,CWE-119,ICMP,Dependent,Implementation,"The vulnerability in Cisco IOS XR enables local users to trigger a denial of service by initiating an outbound flood of large ICMP Echo Request packets and halting it with a CTRL-C sequence. This vulnerability is dependent on the behavior of the ICMP protocol, as the exploitation involves the flooding of ICMP packets and the device's response to halting this flood.",
CVE-1999-1563,CVE-1999-1563,Nachuatec D435 and D445 printer allows remote attackers to cause a denial of service via ICMP redirect storm.,nachuatec,"d435, d445",MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation,The vulnerability in Nachuatec D435 and D445 printers allows remote attackers to initiate a denial of service via an ICMP redirect storm. This flaw is related to the ICMP protocol because the attack utilizes ICMP redirect packets to flood the device. It originates from an implementation error in the printer's handling of ICMP redirect packets.,
CVE-2010-0239,CVE-2010-0239,"The TCP/IP implementation in Microsoft Windows Vista Gold, SP1, and SP2 and Server 2008 Gold and SP2, when IPv6 is enabled, does not properly perform bounds checking on ICMPv6 Router Advertisement packets, which allows remote attackers to execute arbitrary code via crafted packets, aka ""ICMPv6 Router Advertisement Vulnerability.""",microsoft,"windows_server_2008, windows_vista",HIGH,CWE-94,ICMP,Related,Implementation,"The vulnerability arises from improper bounds checking of ICMPv6 Router Advertisement packets in the TCP/IP implementation. This involves direct exploitation of ICMP features, allowing for arbitrary code execution. The flaw is due to an implementation error in handling ICMPv6 packets.",
CVE-2018-10693,CVE-2018-10693,"An issue was discovered on Moxa AWK-3121 1.14 devices. It provides ping functionality so that an administrator can execute ICMP calls to check if the network is working correctly. However, the same functionality allows an attacker to execute commands on the device. The POST parameter ""srvName"" is susceptible to a buffer overflow. By crafting a packet that contains a string of 516 characters, it is possible for an attacker to execute the attack.",moxa,"awk-3121_firmware, awk-3121",HIGH,CWE-119,ICMP,Dependent,Implementation,"The vulnerability in Moxa AWK-3121 arises from the handling of the POST parameter ""srvName,"" leading to a buffer overflow. The issue is tied to how input data in an HTTP POST request is processed, causing the buffer overflow. ICMP is involved as the context of the vulnerability is the ping functionality, but the exploitation mechanism involves the HTTP protocol. Therefore, it is dependent on ICMP but the flaw lies in the HTTP handling.",
CVE-2006-0054,CVE-2006-0054,"The ipfw firewall in FreeBSD 6.0-RELEASE allows remote attackers to cause a denial of service (firewall crash) via ICMP IP fragments that match a reset, reject or unreach action, which leads to an access of an uninitialized pointer.",freebsd,freebsd,MEDIUM,NVD-CWE-Other,ICMP,Dependent,Implementation," The vulnerability relies on the behavior of ICMP/IP fragmentation to cause a denial of service in the ipfw firewall of FreeBSD 6.0-RELEASE. While it doesn't directly exploit ICMP features, it's contingent upon ICMP packet behavior, making it dependent on the ICMP protocol.",
CVE-2004-0790,CVE-2004-0790,"Multiple TCP/IP and ICMP implementations allow remote attackers to cause a denial of service (reset TCP connections) via spoofed ICMP error messages, aka the ""blind connection-reset attack.""  NOTE: CVE-2004-0790, CVE-2004-0791, and CVE-2004-1060 have been SPLIT based on different attacks; CVE-2005-0065, CVE-2005-0066, CVE-2005-0067, and CVE-2005-0068 are related identifiers that are SPLIT based on the underlying vulnerability.  While CVE normally SPLITs based on vulnerability, the attack-based identifiers exist due to the variety and number of affected implementations and solutions that address the attacks instead of the underlying vulnerabilities.","sun, microsoft","sunos, windows_2000, solaris, windows_me, windows_xp, windows_98, windows_2003_server, windows_98se",MEDIUM,NVD-CWE-Other,ICMP,Related,Implementation," The vulnerability directly involves the ICMP protocol, as it is caused by the flawed implementation of ICMP error message handling in multiple TCP/IP and ICMP implementations. This flaw allows remote attackers to cause a denial of service by resetting TCP connections with spoofed ICMP error messages.",
CVE-2012-4985,CVE-2012-4985,"The Forescout CounterACT NAC device 6.3.4.1 does not block ARP and ICMP traffic from unrecognized clients, which allows remote attackers to conduct ARP poisoning attacks via crafted packets.",forescout,counteract,MEDIUM,CWE-264,ICMP,Related,Implementation,"This vulnerability is related to the ARP and ICMP protocols. It allows remote attackers to conduct ARP poisoning attacks via crafted packets by exploiting the Forescout CounterACT NAC device, which fails to block ARP and ICMP traffic from unrecognized clients.",
CVE-2002-2315,CVE-2002-2315,"Cisco IOS 11.2.x and 12.0.x does not limit the size of its redirect table, which allows remote attackers to cause a denial of service (memory consumption) via spoofed ICMP redirect packets to the router.",cisco,ios,HIGH,NVD-CWE-Other,ICMP,Related,Implementation,This vulnerability in Cisco IOS affects the handling of ICMP redirect packets. It allows remote attackers to cause a denial of service (memory consumption) by sending spoofed ICMP redirect packets to the router. The issue originates from an implementation flaw in the handling of these ICMP packets.,
